	of	documents
a	neighborhood	n
a	neighborhood	near
a	neighborhood	s
a	neighborhood	tavern
a	neighborhood	than
a	neighborhood	was
a	neighborhood	were
a	nelson	racializing
a	neotraditionalist	model
a	network	of
a	neutral	nonbiased
a	neutralizer	in
a	new	app
a	new	case
a	new	challenge
a	new	citizen
a	new	computer
a	new	contract
a	new	course
a	new	customer
a	new	cybersecurity
a	new	definition
a	new	element
a	new	emphasis
a	new	enterprise
a	new	era
a	new	firewall
a	new	five
a	new	form
a	new	generation
a	new	gis
a	new	incentive
a	new	interagency
a	new	issue
a	new	it
a	new	kind
a	new	microsoft
a	new	migratory
a	new	mobile
a	new	model
a	new	more
a	new	national
a	new	one
a	new	permitting
a	new	person
a	new	policy
a	new	political
a	new	proclamation
a	new	professional
a	new	records
a	new	rulemaking
a	new	screening
a	new	secure
a	new	security
a	new	service
a	new	set
a	new	smartphone
a	new	solution
a	new	system
a	new	training
a	new	type
a	new	way
a	new	website
a	new	workplace
a	new	york
a	newer	equal
a	newer	web
a	newly	precise
a	newly	redesigned
a	news	report
a	news	tip
a	newspaper	ad
a	next	best
a	next	generation
a	nicety	between
a	ninety	four
a	ninety	two
a	ninth	place
a	no	fly
a	no	http
a	no	youth
a	nod	because
a	non	determinative
a	nonconsensual	police
a	nonconsensual	street
a	nondelegation	military
a	nonprofit	that
a	nontrivial	number
a	norm	in
a	norm	n
a	normal	outcome
a	normative	challenge
a	normative	objection
a	normative	troubling
a	notification	system
a	notoriously	inward
a	novelty	rather
a	now	inactive
a	nuanced	and
a	nuanced	explanation
a	number	of
a	number	other
a	number	that
a	nutshell	consider
a	of	the
a	offers	guidelines
a	once	stupid
a	one	way
a	outlines	the
a	p	ag
a	page	from
a	page	report
a	pair	of
a	pakistani	american
a	pakistani	born
a	palantir	is
a	panacea	for
a	panacea	incorporating
a	panacea	to
a	panic	about
a	panoply	of
a	paoline	iii
a	paper	based
a	paradigm	for
a	paradigm	shift
a	paradigmatic	equal
a	parallel	aggressive
a	parallel	analysis
a	parallel	differential
a	parallel	result
a	parent	can
a	park	locator
a	parole	recipient
a	part	of
a	partial	corrective
a	partial	explanation
a	participatory	management
a	particular	acceptable
a	particular	area
a	particular	aversion
a	particular	characteristic
a	particular	class
a	particular	concern
a	particular	corner
a	particular	course
a	particular	descriptive
a	particular	emphasis
a	particular	employment
a	particular	individual
a	particular	institution
a	particular	interaction
a	particular	interrogation
a	particular	neighborhood
a	particular	poorly
a	particular	proceeding
a	particular	safety
a	particular	set
a	particular	tree
a	particular	way
a	particularized	and
a	particularly	appropriate
a	particularly	fruitful
a	particularly	tricky
a	particularly	weighty
a	partnership	between
a	partnership	to
a	partnership	with
a	passport	found
a	password	n
a	patchwork	of
a	path	forward
a	path	to
a	pathway	for
a	pathway	toward
a	patina	of
a	patrol	officer
a	patrolman	upon
a	pattern	and
a	pattern	of
a	pattern	or
a	pattern	worth
a	pdf	https
a	pe	destrian
a	pedestrian	to
a	peer	officer
a	peer	review
a	penny	in
a	percent	increase
a	percent	traffic
a	perception	of
a	perennial	member
a	perfect	framework
a	perfect	time
a	performance	criterion
a	performative	style
a	period	of
a	period	when
a	permanent	team
a	permissible	subject
a	person	because
a	person	could
a	person	in
a	person	of
a	person	purely
a	person	s
a	person	to
a	person	with
a	pervasive	legal
a	pg	length
a	phase	in
a	phenomenon	they
a	philadelphia	ghetto
a	phrase	that
a	physical	entity
a	physical	fight
a	physical	location
a	physical	or
a	physician	attesting
a	picture	of
a	piece	of
a	pilot	program
a	pipeline	for
a	pipeline	operator
a	place	for
a	place	that
a	place	the
a	plaintiff	must
a	plan	campaign
a	plan	to
a	plane	or
a	planning	tool
a	platform	for
a	platform	to
a	plea	deal
a	plum	assignment
a	point	based
a	point	of
a	point	where
a	polarizing	national
a	police	agency
a	police	association
a	police	car
a	police	chief
a	police	community
a	police	dep
a	police	department
a	police	dispatcher
a	police	first
a	police	force
a	police	forces
a	police	legitimacy
a	police	minority
a	police	officer
a	police	organization
a	police	presence
a	police	response
a	police	sanctioning
a	police	station
a	police	stop
a	police	studies
a	police	union
a	policing	policy
a	policing	strategy
a	policing	work
a	policy	based
a	policy	choice
a	policy	decision
a	policy	dilemma
a	policy	excluding
a	policy	framework
a	policy	in
a	policy	of
a	policy	pursued
a	policy	raises
a	policy	that
a	policy	to
a	policy	where
a	polite	quiet
a	political	logic
a	political	perspective
a	political	policymaking
a	political	project
a	politically	hegemonic
a	politics	of
a	pool	of
a	poor	predominantly
a	population	and
a	population	just
a	population	of
a	portion	of
a	portrait	of
a	position	on
a	position	widely
a	positive	advance
a	positive	evaluation
a	positive	feedback
a	positive	force
a	positive	goal
a	positive	or
a	positive	role
a	positive	subsidy
a	possibility	for
a	possibility	that
a	possibility	they
a	possible	headache
a	possible	regulation
a	possible	variant
a	post	and
a	post	national
a	post	passenger
a	post	presidential
a	post	race
a	post	racial
a	post	september
a	postmodern	age
a	potent	vicious
a	potential	constitutional
a	potential	contributor
a	potential	cost
a	potential	criminal
a	potential	included
a	potential	merger
a	potential	positive
a	potential	pretext
a	potential	rule
a	potential	shortcoming
a	potential	use
a	potentially	contestable
a	potentially	cost
a	potentially	important
a	powder	keg
a	power	and
a	powerful	and
a	powerful	tool
a	practicable	and
a	practical	legal
a	practical	matter
a	practice	n
a	pragmatist	theory
a	pre	booking
a	pre	termination
a	precarious	state
a	precinct	between
a	precinct	differentiate
a	precinct	is
a	precinct	its
a	precinct	socioeconomic
a	precision	sensor
a	precrime	n
a	precursor	to
a	predeployed	network
a	predictive	judgment
a	predictive	policing
a	preemptive	measure
a	preexisting	vetting
a	preference	for
a	preintervention	trend
a	preliminary	federal
a	preliminary	injunction
a	premonition	of
a	prerequisite	to
a	presence	should
a	presidential	candidate
a	presumption	in
a	presumptive	menace
a	presumptively	worthwhile
a	previously	dismissed
a	prima	facie
a	primary	focus
a	primary	or
a	primary	target
a	primer	https
a	primer	pdf
a	primus	canon
a	primus	equal
a	prior	conviction
a	prior	rulemaking
a	priori	a
a	priori	as
a	priori	beliefs
a	priori	by
a	priori	enough
a	priori	how
a	priori	intent
a	priori	knowledge
a	priori	what
a	privacy	analysis
a	privacy	fundamentalist
a	privacy	right
a	privacy	risk
a	privacy	standpoint
a	private	company
a	private	contractor
a	private	county
a	private	individual
a	private	party
a	private	right
a	private	sector
a	private	university
a	probation	officer
a	problem	embedded
a	problem	of
a	problem	oriented
a	problem	solving
a	problem	stemmed
a	problem	they
a	problematic	result
a	problematic	statistical
a	procedural	injustice
a	procedural	justice
a	procedural	norm
a	procedurally	just
a	procedurally	unjust
a	procedure	that
a	proceeding	in
a	process	based
a	process	for
a	process	known
a	process	n
a	process	of
a	process	perhaps
a	process	that
a	process	to
a	product	of
a	profit	making
a	profound	difference
a	program	aimed
a	program	called
a	program	designed
a	program	for
a	program	n
a	program	not
a	program	of
a	program	that
a	program	to
a	programmatic	and
a	progressive	trajectory
a	prohibited	delegation
a	prohibition	not
a	project	known
a	project	n
a	project	out
a	project	was
a	project	working
a	prominent	kind
a	proof	of
a	propensity	toward
a	proper	historical
a	proper	history
a	property	interest
a	prophylactic	response
a	prophylaxis	for
a	proponent	of
a	proportional	representation
a	proposal	for
a	proposal	to
a	proposed	fundraising
a	proposed	merger
a	proposed	radio
a	proposed	regulation
a	prospect	that
a	protected	class
a	protected	classification
a	protected	liberty
a	protected	trait
a	protective	benefit
a	protective	orders
a	protective	pat
a	protest	in
a	protocol	that
a	prototype	agent
a	provisional	aspect
a	provocation	piece
a	proxy	for
a	psychological	perspective
a	pubescent	girl
a	public	agency
a	public	analytics
a	public	audience
a	public	data
a	public	decision
a	public	defense
a	public	facing
a	public	mugshots
a	public	portal
a	public	private
a	public	resource
a	public	review
a	public	school
a	public	shared
a	public	survey
a	punitive	sentencing
a	purchasing	system
a	purely	mathematical
a	purportedly	equal
a	purportedly	neutral
a	purpose	to
a	purpose	was
a	push	for
a	putative	relationship
a	puzzle	here
a	qualified	ciso
a	qualitative	component
a	qualitative	examination
a	quality	of
a	quantitative	assessment
a	quantitative	methodology
a	quantitative	variable
a	quasi	experiment
a	quasi	experimental
a	quest	for
a	question	about
a	question	of
a	quite	limited
a	r	egulatory
a	r	lvf
a	r	q
a	race	based
a	race	classification
a	race	effect
a	race	or
a	racial	bias
a	racial	classification
a	racial	disparate
a	racial	disparity
a	racial	effect
a	racial	gap
a	racial	group
a	racial	hierarchy
a	racial	narrative
a	racial	or
a	racial	pattern
a	racial	thing
a	racial	thumb
a	racially	and
a	racially	discriminatory
a	racially	disparate
a	racially	disproportionate
a	radically	transformed
a	radio	station
a	raise	between
a	random	sample
a	randomized	control
a	randomized	controlled
a	randomized	field
a	randomized	mobility
a	range	of
a	rare	degree
a	rate	of
a	rather	ambitious
a	rational	connection
a	rational	relationship
a	rawlsian	distributive
a	rayman	the
a	reactive	incident
a	ready	means
a	real	concern
a	real	crime
a	real	war
a	realistic	perspective
a	really	good
a	reappraisal	n
a	reason	for
a	reason	to
a	reason	why
a	reasonable	and
a	reasonable	articulable
a	reasonable	attempt
a	reasonable	chance
a	reasonable	difference
a	reasonable	expectation
a	reasonable	person
a	reasonableness	standard
a	reasoned	explanation
a	reaves	local
a	recent	accounting
a	recent	business
a	recent	case
a	recent	debate
a	recent	ethnographic
a	recent	ethnography
a	recent	history
a	recent	instance
a	recent	meta
a	recent	metastudy
a	recent	propublica
a	recent	qualitative
a	recent	report
a	recent	review
a	recent	study
a	recent	survey
a	recently	adopted
a	recognized	labor
a	recognizing	police
a	reconceptualization	of
a	reconciliation	process
a	reconsideration	of
a	record	locator
a	record	with
a	recycling	app
a	redeployment	of
a	redesigned	file
a	reduced	likelihood
a	reduced	server
a	reduction	in
a	redundant	backup
a	refocusing	on
a	reform	for
a	reform	that
a	reformist	chief
a	refresh	to
a	regional	approach
a	regional	geo
a	regional	resource
a	regional	smart
a	regression	analysis
a	regression	based
a	regression	perspective
a	regulatory	agency
a	regulatory	option
a	reich	the
a	related	committee
a	related	frisk
a	related	public
a	relational	model
a	relational	power
a	relatively	brief
a	relatively	lenient
a	relatively	low
a	relatively	minor
a	relatively	modest
a	relatively	narrow
a	relatively	small
a	relentless	focus
a	relevant	community
a	relevant	control
a	reliable	channel
a	reliance	on
a	religion	a
a	remarkably	short
a	remediation	strategy
a	remedy	for
a	remedy	on
a	reminder	that
a	report	by
a	report	concerning
a	report	concluding
a	report	detailing
a	report	in
a	report	involving
a	report	on
a	report	to
a	representative	after
a	representative	from
a	representative	of
a	representative	sample
a	reproduction	of
a	reputation	as
a	request	for
a	required	comprehensive
a	requirement	that
a	research	associate
a	research	note
a	researcher	at
a	researcher	for
a	researcher	with
a	resemblance	to
a	reservoir	of
a	resistance	to
a	respondent	uses
a	response	to
a	responsibility	to
a	responsible	manner
a	restaurant	chain
a	restorative	reconciliation
a	result	account
a	result	available
a	result	big
a	result	congress
a	result	data
a	result	despite
a	result	disparate
a	result	epp
a	result	more
a	result	n
a	result	no
a	result	of
a	result	the
a	result	these
a	result	they
a	result	when
a	retail	center
a	reversal	rate
a	reverse	discrimination
a	review	of
a	reviewing	court
a	revised	executive
a	revolution	at
a	revolution	that
a	rich	person
a	richer	empathetic
a	richer	understanding
a	right	might
a	right	to
a	ripe	opportunity
a	rise	in
a	risk	assessment
a	risk	based
a	risk	for
a	risk	in
a	risk	of
a	rivera	managing
a	road	at
a	road	map
a	road	not
a	roadway	when
a	roadwork	notification
a	robbery	accident
a	robust	approach
a	robust	citizen
a	robust	justification
a	robust	legal
a	robust	mobile
a	robust	role
a	robust	shared
a	robust	strategy
a	rock	and
a	rogue	device
a	role	for
a	role	in
a	role	to
a	roof	over
a	rosenbury	agency
a	rough	template
a	rounder	more
a	row	a
a	row	as
a	row	jack
a	rule	agencies
a	rule	and
a	rule	because
a	rule	document
a	rule	in
a	rule	police
a	rule	reciting
a	rule	regulation
a	rule	s
a	rulemaking	by
a	runaway	government
a	rush	to
a	s	found
a	safe	and
a	safe	harbor
a	safe	known
a	safer	faster
a	salient	outcome
a	san	bernardino
a	satisfactory	explanation
a	satisfactory	measure
a	satisfying	answer
a	say	in
a	saying	in
a	scandal	involving
a	scandal	see
a	scathing	report
a	scenario	in
a	scenario	one
a	scenario	where
a	schechter	poultry
a	scheingold	the
a	schema	for
a	schism	between
a	school	of
a	scientific	and
a	scientist	statesman
a	scif	on
a	screening	or
a	screening	protocol
a	seamless	management
a	search	fackrell
a	search	incident
a	search	was
a	season	that
a	seasonal	pattern
a	seattle	s
a	second	and
a	second	class
a	second	concern
a	second	general
a	second	local
a	second	major
a	second	question
a	second	understatement
a	second	year
a	section	of
a	secure	rational
a	secure	website
a	security	awareness
a	security	function
a	security	upgrade
a	see	also
a	seeing	stone
a	seemingly	neutral
a	segment	of
a	segregated	neighborhood
a	selectee	list
a	self	driving
a	self	fulfilling
a	self	interest
a	self	service
a	semirural	area
a	senior	editor
a	senior	strategist
a	sense	founded
a	sense	of
a	sense	that
a	sensible	way
a	sensitive	application
a	sentencing	range
a	separate	article
a	separate	group
a	separate	school
a	separate	statement
a	septic	tank
a	serial	offender
a	series	of
a	serious	and
a	serious	challenge
a	serious	discussion
a	serious	intrusion
a	serious	problem
a	serious	threat
a	serious	young
a	server	room
a	server	virtualization
a	service	a
a	service	for
a	service	style
a	service	which
a	set	of
a	seventh	place
a	sham	security
a	shared	chief
a	shared	fiber
a	shared	meaning
a	shared	services
a	sharp	critic
a	sharp	division
a	sharp	fear
a	sharp	increase
a	sharp	rise
a	sherman	commanding
a	sherman	full
a	shift	back
a	shift	by
a	shift	from
a	shift	in
a	shift	to
a	shifting	criminal
a	shifting	demographic
a	shils	henry
a	shiny	new
a	shockingly	thin
a	shooting	are
a	shooting	from
a	shooting	has
a	shooting	or
a	shooting	rampage
a	shoring	up
a	short	biography
a	short	term
a	shotgun	which
a	showing	considerably
a	showing	of
a	sidewalk	is
a	sign	of
a	sign	that
a	significant	advance
a	significant	amount
a	significant	and
a	significant	barrier
a	significant	cause
a	significant	challenge
a	significant	effect
a	significant	government
a	significant	hand
a	significant	increase
a	significant	issue
a	significant	jump
a	significant	number
a	significant	political
a	significant	predictor
a	significant	proportion
a	significant	role
a	sikh	background
a	sikh	champion
a	similar	approach
a	similar	argument
a	similar	bill
a	similar	but
a	similar	culture
a	similar	de
a	similar	dynamic
a	similar	form
a	similar	logic
a	similar	phenomenon
a	similar	point
a	similar	preference
a	similar	reason
a	similar	tactic
a	similar	vein
a	similar	way
a	similarly	holistic
a	simon	edward
a	simple	concept
a	simple	hypothetical
a	simple	measure
a	simple	significant
a	simple	visual
a	simplified	process
a	simplified	version
a	simplified	way
a	simplistic	battle
a	single	case
a	single	consent
a	single	conviction
a	single	dependent
a	single	effort
a	single	hapless
a	single	operation
a	single	point
a	single	program
a	single	race
a	single	representative
a	single	undifferentiated
a	single	voice
a	single	year
a	singular	entity
a	site	based
a	site	devoted
a	situation	dependent
a	situation	has
a	situation	in
a	situation	instead
a	six	pillar
a	sixteen	year
a	sixty	six
a	sklansky	traffic
a	slave	to
a	slight	n
a	slightly	different
a	small	baggie
a	small	data
a	small	fraction
a	small	minority
a	small	percentage
a	small	portion
a	small	religious
a	small	subset
a	small	suburb
a	smart	city
a	smart	region
a	smartphone	and
a	smartphone	app
