	of
areas	over
areas	putting
areas	that
areas	there
areas	thus
areas	to
areas	where
arena	in
arguably	has
arguably	the
argue	are
argue	that
argued	that
argued	with
argues	against
argues	that
argument	applies
argument	that
arguments	and
arguments	for
arguments	pg
arise	about
arise	in
arises	among
arises	as
arises	from
arising	between
arising	private
arizona	and
arlington	county
armed	and
armies	hospitals
armies	schools
around	for
around	the
around	with
around	you
arrangement	in
arrangement	works
arrangements	in
arrangements	is
arrangements	such
arrangements	with
array	of
arrest	frequencies
arrest	mastrofski
arrest	more
arrest	our
arrest	rates
arrest	use
arrested	and
arrested	for
arrests	but
arrests	citations
arrests	for
arrests	hence
arrests	predicting
arrests	the
arrests	was
arrests	were
arrived	in
arrived	so
arrowhead	native
article	by
article	police
article	policing
articulated	the
articulators	of
artifacts	of
arts	mobility
as	a
as	accurate
as	adept
as	agencies
as	algorithmic
as	american
as	an
as	armies
as	arrest
as	best
as	bite
as	bureaucratic
as	burglary
as	central
as	coercion
as	community
as	compelling
as	compstat
as	crimes
as	decentralization
as	departments
as	deputy
as	deviants
as	different
as	directly
as	dispersing
as	dna
as	do
as	drawing
as	early
as	efficiency
as	enforcing
as	esp
as	especially
as	essential
as	evidence
as	exotic
as	far
as	few
as	fingerprint
as	follows
as	for
as	generators
as	good
as	has
as	he
as	high
as	highly
as	holding
as	homicide
as	hot
as	hurricanes
as	icons
as	in
as	increasing
as	ineffective
as	information
as	innovation
as	instruments
as	invalid
as	involving
as	is
as	isolated
as	it
as	its
as	judged
as	largely
as	law
as	lawyers
as	likely
as	longitudinal
as	los
as	major
as	many
as	math
as	minor
as	mission
as	models
as	moderate
as	more
as	much
as	mutual
as	nearly
as	new
as	north
as	of
as	one
as	ones
as	operations
as	opposed
as	part
as	patrol
as	police
as	political
as	possible
as	practices
as	predictive
as	professionals
as	prosecutors
as	reasonable
as	reflected
as	safely
as	schools
as	selection
as	significant
as	society
as	soon
as	spurious
as	staffing
as	standard
as	students
as	studies
as	surveillance
as	systems
as	that
as	the
as	their
as	theoretical
as	these
as	they
as	thirteenth
as	this
as	those
as	to
as	traditional
as	undermining
as	using
as	valuable
as	visible
as	wal
as	we
as	well
as	were
as	whistle
as	women
as	workers
as	yet
ascendancy	in
ascendant	or
ascending	as
ascribed	to
aside	from
aside	what
ask	how
ask	their
ask	what
asked	people
asked	samples
asked	to
asks	the
aspect	of
aspects	of
aspects	that
assaults	the
assembly	analysis
assess	and
assess	innovations
assess	police
assess	the
assess	whether
assessed	these
assesses	police
assesses	the
assessing	police
assessing	the
assessment	of
assessments	of
assigned	area
assigned	counterterrorism
assigned	skogan
assigned	to
assigning	personnel
assignment	patterns
assignments	and
assignments	but
assignments	have
assignments	maintaining
assignments	of
assist	them
assistance	for
assistance	force
assistance	fusion
assistance	of
assistance	rendered
assistant	professor
associated	with
associates	major
association	and
association	community
association	controlling
association	gallagher
association	http
association	in
association	is
association	of
association	with
associations	although
associations	and
associations	e
associations	have
associations	in
associations	influence
associations	place
associations	play
associations	remains
associations	that
associations	wishing
assume	several
assumed	by
assuming	that
assuming	the
assumption	is
assurance	of
asymmetry	in
asymmetry	of
at	a
at	all
at	any
at	best
at	certain
at	chicago
at	customer
at	george
at	hand
at	headquarters
at	highest
at	it
at	its
at	large
at	least
at	mcassidy
at	monthly
at	more
at	much
at	no
at	officers
at	once
at	one
at	p
at	predicted
at	remote
at	risk
at	roll
at	santa
at	the
at	their
at	these
at	twitter
at	uc
at	ucla
at	universities
at	varieties
at	various
at	wal
at	where
at	work
at	www
atmosphere	that
attached	to
attacks	and
attacks	as
attacks	experienced
attacks	following
attacks	holden
attacks	local
attacks	of
attacks	on
attacks	such
attainment	dill
attempt	to
attempted	is
attempted	to
attempting	to
attempts	to
attend	closely
attend	to
attendance	at
attendance	rates
attending	community
attention	bayley
attention	disproportionate
attention	from
attention	his
attention	in
attention	is
attention	on
attention	to
attenuation	of
attenuators	of
attitude	responses
attitude	toward
attitudes	behavior
attitudes	beliefs
attitudes	differed
attitudes	most
attitudes	new
attitudes	over
attitudes	toward
attitudes	washington
attorneys	and
attracting	increasing
attracting	newspaper
attributable	to
attribute	some
attribute	this
attributed	that
attributed	the
au	courant
aug	after
aug	and
aug	i
augments	at
august	friday
august	language
august	sunday
august	the
august	tuesday
august	vollmer
august	wednesday
australia	all
australia	at
australian	state
author	also
authoritarian	and
authoritarian	governments
authorities	about
authorities	many
authority	a
authority	among
authority	effectively
authority	informally
authority	of
authority	police
authorization	and
authorizing	entities
authors	found
auto	theft
auto	thefts
automated	vehicle
automatic	vehicle
automobile	manufacturers
automobile	mobility
automobile	telephone
autonomous	judgment
autonomy	administrative
autonomy	expected
autonomy	from
autonomy	toward
autopsies	were
availability	of
available	and
available	data
available	empirical
available	even
available	evidence
available	it
available	maguire
available	measures
available	one
available	or
available	police
available	research
available	suggests
available	technology
available	the
available	to
available	typically
available	was
average	for
average	large
average	number
average	of
average	ratio
average	than
avert	crime
aviv	israel
avm	automatic
avocational	entrepreneurial
avoid	miranda
avoid	the
avoided	studying
await	empirical
await	rigorous
aware	of
awareness	of
away	from
away	many
away	plain
awkward	questions
awry	but
b	and
b	changes
b	chaps
b	grassroots
b	information
b	l
b	mackenzie
b	mastrofski
b	measuring
b	metropolitan
b	p
b	parks
b	patrol
b	police
b	pp
b	sanja
b	snipes
b	some
b	stephen
b	teodoro
b	terrorist
b	the
b	there
b	we
bachelor	s
back	in
back	our
back	room
backbone	of
background	the
backgrounds	perform
backs	off
backsliding	over
backup	agreements
bad	economic
bad	guys
bad	performance
bad	publicity
bad	tempered
bad	weather
bag	of
ballinger	ostrom
banal	and
bankole	a
banner	of
baptist	university
barbara	allen
barbara	when
bargaining	units
barking	up
barracked	in
barring	violent
baruch	spinoza
base	greater
base	in
base	that
based	activities
based	analysis
based	approach
based	arrangement
based	college
based	cultural
based	culture
based	forms
based	gangs
based	in
based	largely
based	mostly
based	occupation
based	on
based	police
based	policing
based	practical
based	selection
based	street
based	technologies
based	threats
baseline	data
bases	but
bases	of
basic	books
basic	elements
basic	patrol
basic	structural
basic	ways
basing	state
basis	for
basis	in
basis	of
basis	supplemented
basis	to
basis	walker
batting	average
baum	right
baxter	santa
baxter	sbaxter
bayley	all
bayley	and
bayley	but
bayley	community
bayley	david
bayley	hence
bayley	kelling
bayley	klinger
bayley	mawby
bayley	p
bayley	pp
bayley	reiss
bayley	s
bayley	sparrow
bayley	the
be	a
be	able
be	accepting
be	accomplished
be	achieved
be	achieving
be	adapted
be	adopted
be	alert
be	all
be	altering
be	ascending
be	associated
be	assumed
be	attempted
be	attributable
be	back
be	barking
be	becoming
be	careful
be	changing
be	completed
be	considerable
be	consolidated
be	content
be	controlled
be	correlated
be	decentralized
be	declining
be	demonstrated
be	designed
be	developing
be	difficult
be	disappointed
be	distinguishable
be	divided
be	downloaded
be	easier
be	easy
be	employed
be	entrusted
be	especially
be	evaluated
be	exerting
be	expanding
be	expected
be	explained
be	exploited
be	fair
be	fairly
be	felt
be	filling
be	first
be	for
be	fragmented
be	fruitful
be	having
be	held
be	hit
be	honest
be	hostile
be	implemented
be	important
be	in
be	influenced
be	insufficient
be	interesting
be	intuitive
be	judged
be	keeping
be	labor
be	less
be	leveraging
be	long
be	made
be	matters
be	mechanisms
be	monitored
be	months
be	more
be	most
be	much
be	no
be	noticed
be	obvious
be	of
be	on
be	only
be	our
be	perceived
be	performed
be	performing
be	picked
be	poorly
be	positive
be	profound
be	pursued
be	realized
be	recognized
be	reflected
be	remarkable
be	required
be	restricted
be	returned
be	safer
be	said
be	selected
be	slid
be	so
be	some
be	something
be	still
be	structured
be	subjected
be	substantially
be	sufficient
be	sufficiently
be	surprised
be	sustained
be	that
be	the
be	to
be	tough
be	treated
be	trying
be	tweaked
be	uncertainty
be	understood
be	unleashed
be	used
be	useful
be	where
be	widely
be	willing
beach	he
beach	police
bear	on
bear	what
bearing	down
bears	close
beat	a
beat	assignments
beat	boundaries
beat	cops
beat	derived
beat	integrity
beat	long
beat	officers
beat	teams
beats	and
beats	did
beats	for
beats	hierarchy
beats	in
beats	is
beats	maguire
beats	or
became	attached
became	more
became	police
became	the
because	analysts
because	as
because	counterterrorism
because	determining
because	he
because	it
because	major
because	of
because	officers
because	the
because	they
because	this
beck	and
beck	charlie
becker	theodore
becker	vii
become	a
become	aware
become	dependent
become	directly
become	full
become	increasingly
become	less
become	more
become	of
become	part
become	police
become	too
becomes	more
becoming	an
becoming	increasingly
becoming	masters
becoming	more
becoming	regionalized
been	a
been	accomplished
been	advanced
been	analyzing
been	appended
been	argued
been	around
been	ascribed
been	attracting
been	better
been	conclusively
been	conducted
been	descriptive
been	designed
been	developed
been	directed
been	displaced
been	done
been	emphasized
been	empirically
been	enabled
been	examined
been	faulted
been	forced
been	fueled
been	given
been	going
been	growing
been	how
been	in
been	justified
been	least
been	led
been	made
been	modest
been	named
been	noted
been	on
been	perverted
been	praised
been	projected
been	promoted
been	quite
been	realized
been	reported
been	selected
been	significantly
been	slow
been	statistically
been	studied
been	subject
been	systematically
been	termed
been	the
been	to
been	under
been	understood
been	used
been	using
been	visible
been	widely
before	attempting
before	crime
before	criminal
before	each
before	he
before	reaves
before	santa
before	technological
before	the
before	their
before	there
before	they
before	throwing
before	turning
before	we
began	as
began	aug
began	ethnographic
began	searching
began	testing
began	to
began	using
begin	using
beginning	for
beginning	in
beginning	with
begins	pointing
begins	with
begun	in
begun	to
behavior	and
behavior	articulated
behavior	by
behavior	byline
behavior	engel
behavior	fail
behavior	finally
behavior	however
behavior	in
behavior	police
behavior	sherman
behavior	that
behavior	the
behavior	these
behavior	they
behavior	under
behavioral	approach
behavioral	change
behavioral	research
behaviors	is
behaviors	than
behind	earthquake
behind	high
behind	what
being	a
being	able
being	developed
being	far
being	frustrated
being	highly
being	inclined
being	innovative
being	named
being	perpetually
being	recognized
being	slashed
being	solely
being	strategic
being	studied
being	the
being	their
being	tried
being	willing
being	worked
belie	a
belief	orientations
belief	that
beliefs	about
beliefs	and
beliefs	rarely
beliefs	values
believe	and
believe	elves
belmont	ca
below	american
bending	granite
benefit	from
benefits	a
benefits	mastrofski
benefits	may
benefits	of
benefits	offered
benjamin	cctv
beracha	envisions
berkeley	s
berkeley	university
bernard	e
bernardino	a
bernardino	county
bernardino	headquarters
bernie	escalante
besides	these
best	a
best	and
best	as
best	available
best	be
best	course
best	designed
best	for
best	inventions
best	means
best	new
best	path
best	practices
best	resolution
best	some
best	suited
best	your
bet	but
bet	is
bets	e
better	and
better	appreciate
better	as
better	batting
better	equipped
better	insight
better	knowledge
better	mousetrap
better	off
better	products
better	qualified
better	service
better	than
better	trained
better	understand
better	understanding
between	a
between	an
between	and
between	black
between	calls
between	departments
between	disorder
between	federal
between	just
between	local
between	management
between	organizations
between	police
between	principles
between	proximate
between	public
between	the
between	them
between	these
between	universities
between	vietnamese
between	when
beverly	hills
beyond	a
beyond	in
beyond	leadership
beyond	superficial
beyond	the
bezdikian	hinkle
bezdikian	the
bias	by
bias	that
biases	in
bicycle	thefts
bifurcation	of
big	advance
big	city
big	honor
big	innovations
big	reforms
big	ticket
bigger	challenge
biggest	challenge
billion	weisburd
bingo	what
