	of	documents
accuracy	of	predictions
accuracy	of	targeting
accuracy	of	the
accuracy	of	the
accuracy	or	percent
accuracy	percent	in
accuracy	rate	kahneman
accuracy	where	the
accuracy	where	the
accuracy	where	the
accurate	current	and
accurate	current	and
accurate	earthquake	prediction
accurate	no	randomized
accurate	picture	of
accurate	since	then
accurate	than	clinical
accurate	to	six
accurate	to	six
accurate	to	six
accurately	is	simply
accurately	predicted	percent
accurately	predicted	violent
accurately	to	protect
accurately	to	protect
accuse	them	of
accused	c	issues
accused	killer	and
achieve	a	large
achieve	international	certification
achieve	that	discipline
achieve	the	same
achieve	this	program
achieve	this	program
achieved	with	evidence
achievement	he	said
achievements	in	research
achieving	success	we
achieving	success	we
acknowledged	it	was
acknowledged	it	was
acknowledged	it	was
acquiring	analytics	start
acquittal	the	reason
acquittal	the	reason
across	all	crimes
across	anglo	celtic
across	california	community
across	crime	categories
across	england	and
across	every	address
across	north	kent
across	officers	and
across	officers	and
across	patrol	beats
across	police	districts
across	police	districts
across	the	city
across	the	city
across	the	city
across	the	city
across	the	country
across	the	country
across	the	county
across	the	county
across	the	county
across	the	county
across	the	map
across	the	map
across	the	united
across	the	united
across	the	us
across	the	us
across	treatment	groups
across	us	cities
across	us	cities
act	as	a
act	as	police
acting	lt	bryan
action	ah	that
action	albert	j
action	all	too
action	by	the
action	by	the
action	new	york
action	to	ensure
action	was	on
action	with	police
action	would	work
actions	can	make
actions	in	triple
actions	to	deal
actions	tracked	should
actions	what	police
active	duty	force
active	duty	force
actively	interacting	with
activities	and	the
activities	in	los
activities	in	los
activities	such	as
activities	to	both
activity	at	highly
activity	going	on
activity	in	the
activity	is	undermeasured
activity	only	the
activity	some	of
activity	some	of
activity	their	goal
activity	their	goal
activity	their	goal
activity	this	has
activity	this	has
activity	though	and
activity	using	area
activity	you	never
actors	are	offenders
actors	are	offenders
actual	attackers	thornton
actual	frequency	of
actual	locations	any
actual	sentence	length
actually	been	done
actually	caused	an
actually	do	a
actually	do	these
actually	good	technology
actually	have	sworn
actually	have	sworn
actually	identified	and
actually	identified	and
actually	investing	in
actually	jeopardize	the
actually	jeopardize	the
actually	support	its
actually	there	s
acutely	sensitive	to
acxiom	can	be
acxiom	can	be
acxiom	can	be
ad	for	an
ad	for	an
ad	for	an
ad	slazenger	tennis
adaptation	of	an
adapted	over	the
add	in	the
add	it	to
add	to	the
added	a	percent
added	bonus	the
added	contact	don
added	google	is
added	google	is
added	google	is
added	in	la
added	in	researchers
added	in	researchers
added	los	angeles
added	overreliance	on
added	police	chief
added	that	having
added	that	having
added	these	numbers
added	they	feel
added	to	their
addiction	is	a
adding	that	she
adding	that	tactical
adding	the	subtotal
adding	to	the
addition	as	a
addition	as	a
addition	it	usually
addition	it	usually
addition	most	people
addition	most	people
addition	to	individual
addition	to	privacy
addition	to	privacy
addition	to	privacy
addition	to	securing
addition	to	securing
addition	to	the
addition	to	the
addition	to	their
additional	evidence	on
additional	information	so
additional	information	so
additional	resources	especially
additional	resources	especially
additionally	perpetuate	a
address	a	cluster
address	all	three
address	both	police
address	concerns	that
address	concerns	that
address	every	days
address	evidence	based
address	in	a
address	in	an
address	known	as
address	known	as
address	known	as
address	on	euclid
address	on	euclid
address	on	euclid
address	to	the
address	violent	crime
address	violent	crime
address	with	a
address	with	a
addressed	almost	daily
addressed	below	a
addressed	for	policing
addresses	credit	card
addresses	credit	card
addresses	credit	card
addresses	distributed	to
addresses	in	minneapolis
addresses	or	a
addresses	or	people
addresses	than	among
addresses	the	root
addressing	the	problem
addressing	the	problem
addressing	them	further
adds	to	these
adds	tool	for
adds	tool	for
adequate	training	in
adequately	support	the
adjust	for	these
adjusted	arrivals	minus
adjusted	as	crime
adjusted	confidence	measures
adjusted	data	the
adjusted	models	of
adjusting	the	analyses
adjustments	based	on
adjustments	based	on
administering	such	examinations
administration	and	a
administration	argues	that
administration	new	york
administration	of	justice
administrative	duties	working
administrative	interventions	on
administrative	personnel	in
administrative	personnel	in
administrative	policy	and
administrative	services	division
administrative	staffers	to
administrative	staffers	to
administrative	statistics	survey
administrator	to	become
administrator	to	download
administrator	to	download
administrator	to	download
admissions	offices	decisions
admit	that	they
admitting	scientific	evidence
adolescent	medicine	petrosino
adopt	more	oversight
adopt	new	technologies
adopt	simplicity	is
adopt	the	innovation
adopt	the	technology
adopt	the	technology
adopted	a	compstat
adopted	a	cultural
adopted	a	geographic
adopted	by	kent
adopted	by	police
adopted	computerized	crime
adopted	computerized	crime
adopted	evidence	based
adopted	it	nationally
adopted	police	commissioner
adopted	sherman	every
adopted	the	system
adopted	to	review
adopters	gave	for
adoption	of	evidence
adoption	of	personal
adoption	of	those
adoption	the	most
adrift	emerging	as
ads	accordingly	smartphones
ads	accordingly	smartphones
ads	accordingly	smartphones
ads	for	items
ads	for	items
ads	for	items
adscene	may	computer
adstack	which	uses
adstack	which	uses
adstack	which	uses
adult	usually	since
adults	to	town
advance	with	high
advanced	knowledge	by
advanced	level	of
advanced	testing	of
advancement	it	is
advances	as	the
advances	in	technology
advancing	knowledge	about
advantage	of	analysing
advantage	over	police
advantages	are	obvious
advent	of	freudian
advent	of	mechanical
advent	of	three
adversaries	silicon	valley
adversaries	silicon	valley
adversaries	silicon	valley
advertise	the	results
advertisements	a	lot
advertisements	a	lot
advertisements	a	lot
advertisers	detailed	demographics
advertisers	detailed	demographics
advertisers	detailed	demographics
advertisers	there	are
advertisers	there	are
advertisers	there	are
advertising	and	improve
advertising	and	improve
advertising	and	improve
advice	positive	about
advice	seriously	it
advised	put	the
advising	the	victim
advisory	agency	these
advisory	commission	on
advisory	commission	on
advisory	company	in
advisory	company	in
advisory	company	in
advocate	was	also
advocate	was	also
advocates	can	confront
advocates	consider	some
advocates	of	new
advocates	say	to
advocates	say	to
advocates	say	to
aerial	shots	but
aerial	vantage	point
aerial	vantage	point
affairs	crime	analysis
affairs	university	of
affect	crime	opened
affect	crimes	rates
affect	his	agency
affect	his	agency
affect	policy	is
affect	us	amassing
affected	by	crime
affected	by	police
affecting	police	salaries
affecting	public	confidence
affects	our	everyday
affects	the	transportability
affects	the	way
affects	the	way
affiliation	is	likely
affiliation	is	likely
affluence	property	values
africa	analyze	text
after	a	certain
after	a	dallas
after	a	dallas
after	a	dallas
after	a	local
after	a	successful
after	all	both
after	all	we
after	allegations	that
after	allegations	that
after	allegations	that
after	arrest	had
after	awhile	ultimately
after	completing	a
after	crimes	bertozzi
after	crimes	which
after	decades	of
after	detective	work
after	domestic	incidents
after	drinking	beer
after	for	instance
after	four	months
after	four	months
after	it	was
after	new	york
after	p	m
after	police	have
after	reading	one
after	reading	one
after	residents	raised
after	responding	which
after	salinas	detroit
after	six	months
after	studies	with
after	such	as
after	such	as
after	the	alhambra
after	the	alhambra
after	the	burglary
after	the	crime
after	the	deaths
after	the	events
after	the	first
after	the	ford
after	the	free
after	the	nsa
after	their	victims
after	these	findings
after	they	learned
after	they	occur
after	they	occur
after	three	major
after	top	level
after	touching	each
after	world	war
after	years	in
after	years	sherman
aftermath	he	also
aftermath	of	the
aftermath	of	the
aftershock	to	have
aftershocks	a	team
aftershocks	and	so
aftershocks	from	earthquakes
aftershocks	in	general
aftershocks	of	earthquakes
aftershocks	of	earthquakes
aftershocks	of	earthquakes
aftershocks	such	as
aftershocks	such	as
aftershocks	they	could
again	christina	villacorte
again	the	evidence
against	a	citizen
against	a	suspect
against	a	suspect
against	a	suspect
against	a	suspect
against	children	can
against	guns	public
against	important	issues
against	ongoing	street
against	police	by
against	police	dropped
against	police	few
against	police	sherman
against	police	the
against	police	the
against	property	controlling
against	racial	profiling
against	repeat	victims
against	robberies	if
against	suspects	have
against	suspects	have
against	the	citizens
against	the	machine
against	the	police
against	the	population
against	the	us
against	them	they
against	them	they
against	what	really
against	what	the
age	chicago	university
age	company	limited
age	demographics	as
age	either	removing
age	melbourne	australia
age	of	algorithms
age	of	austerity
age	that	s
age	those	who
agencies	already	keep
agencies	also	use
agencies	are	able
agencies	as	the
agencies	began	doing
agencies	began	to
agencies	better	evidence
agencies	can	get
agencies	can	set
agencies	can	use
agencies	critics	say
agencies	deploy	second
agencies	employing	their
agencies	especially	gang
agencies	fail	to
agencies	few	such
agencies	found	that
agencies	from	countries
agencies	have	been
agencies	have	been
agencies	have	done
agencies	have	encouraged
agencies	have	even
agencies	have	paid
agencies	have	widely
agencies	identified	these
agencies	in	a
agencies	in	an
agencies	in	cities
agencies	in	had
agencies	including	the
agencies	including	the
agencies	including	the
agencies	including	the
agencies	including	those
agencies	invented	the
agencies	investors	have
agencies	lacked	computers
agencies	on	the
agencies	or	areas
agencies	or	areas
agencies	or	the
agencies	proprietary	software
agencies	rapid	police
agencies	said	that
agencies	say	they
agencies	still	appear
agencies	still	say
agencies	still	spend
agencies	stop	and
agencies	subsidized	by
agencies	such	as
agencies	take	annual
agencies	target	high
agencies	testing	such
agencies	than	ever
agencies	than	in
agencies	that	pay
agencies	these	locations
agencies	to	allocate
agencies	to	use
agencies	to	use
agencies	to	vet
agencies	track	the
agencies	us	national
agencies	use	hot
agencies	use	research
agencies	using	it
agencies	were	not
agencies	with	an
agencies	with	new
agencies	would	report
agency	analyst	edward
agency	appears	to
agency	appears	to
agency	believes	it
agency	believes	it
agency	by	agency
agency	compstat	no
agency	contributes	a
agency	cost	effective
agency	could	easily
agency	crime	labs
agency	crime	labs
agency	decision	making
agency	directed	randomized
agency	direction	or
agency	every	police
agency	had	yet
agency	has	an
agency	has	had
agency	has	made
agency	implementing	some
agency	in	southern
agency	managers	far
agency	on	pot
agency	or	government
agency	or	more
agency	policing	is
agency	prints	a
agency	programs	that
agency	programs	that
agency	programs	that
agency	public	protection
agency	s	ability
agency	s	ability
agency	s	efforts
agency	s	weibo
agency	s	weibo
agency	so	far
agency	stands	still
agency	that	employs
agency	that	is
agency	the	present
agency	these	are
agency	this	research
agency	to	create
agency	to	create
agency	to	increase
agency	to	increase
agency	to	mine
agency	to	use
agency	to	use
agency	tried	to
agency	uses	data
agency	uses	data
agency	uses	data
agency	workforce	focusing
agency	would	be
agencywide	targeting	strategies
agenda	for	police
agenda	seeking	alternative
agendas	for	upgrading
aggravate	the	global
aggravated	assault	burglary
aggravated	assault	offset
aggregate	at	compstat
aggregate	location	data
aggregate	location	data
aggregate	location	data
aggregated	and	analyzed
aggregated	crime	harm
aggregating	quite	a
aggregating	quite	a
aggregating	quite	a
aggressive	use	the
ago	a	key
ago	and	using
ago	as	a
ago	but	last
ago	but	last
ago	but	the
ago	criminologist	gerald
ago	downtown	business
ago	involving	mathematicians
ago	lesser	rewards
ago	lesser	rewards
ago	lost	just
ago	lost	just
ago	lost	just
ago	police	chief
ago	someone	wanted
ago	that	s
ago	that	s
ago	they	occurred
ago	they	occurred
ago	to	percent
ago	to	percent
ago	will	be
ago	will	be
agree	to	privacy
agree	with	its
agreed	to	try
agreement	for	preventing
agreements	serve	the
ah	that	tree
ahead	anymore	said
ahead	anymore	said
ahead	anymore	said
ahead	arnold	lund
ahead	lund	has
ahead	of	corporate
ahead	of	corporate
ahead	of	corporate
ahead	of	the
ahead	of	the
ahead	of	the
ahlman	forecasting	murder
aim	at	institutional
aim	is	to
aim	of	reducing
aim	of	tackling
aimed	at	the
aimed	at	the
aiming	to	improve
air	pollution	in
air	support	and
airline	or	hotel
airline	or	hotel
airline	or	hotel
airline	you	save
airport	style	holding
al	a	systematic
al	all	four
al	and	a
al	and	in
al	as	baseball
al	capone	the
al	evidence	based
al	few	specialize
al	franken	d
al	franken	d
al	franken	d
al	from	washington
al	gore	author
al	have	failed
al	hot	spots
al	is	relevant
al	launched	the
al	minneapolis	police
al	no	evidence
al	no	experiment
al	shakarchi	section
al	the	areas
al	the	minimum
al	the	spread
al	the	survey
al	trial	of
al	trojanowicz	and
al	weisburd	groff
al	what	patrol
al	what	police
al	what	police
al	what	police
al	while	the
alarmed	about	what
albany	school	of
albert	j	jr
albert	j	jr
albert	j	reiss
albert	j	reiss
albert	j	reiss
alberta	may	saturday
alberta	on	the
alcohol	tobacco	and
alcohol	tobacco	and
aldine	goldstein	herman
alec	campbell	ruth
alert	malinowski	says
alert	malinowski	says
alert	malinowski	says
alex	piquero	david
alexander	m	st
alexandra	mayor	rocky
alfred	jacqueline	cohen
algorithm	has	a
algorithm	has	become
algorithm	is	so
algorithm	might	suggest
algorithm	produces	data
algorithm	similar	to
algorithm	that	could
algorithm	the	word
algorithm	to	decide
algorithm	to	help
algorithm	to	predict
algorithm	to	predict
algorithm	to	weigh
algorithm	uses	to
algorithms	a	supervising
algorithms	and	spits
algorithms	and	spits
algorithms	how	it
algorithms	in	meehl
algorithms	in	predicting
algorithms	in	predicting
algorithms	not	humans
algorithms	not	humans
algorithms	not	humans
algorithms	really	predict
algorithms	the	statistical
algorithms	the	team
algorithms	the	team
algorithms	the	team
algorithms	those	essentially
algorithms	to	analyze
algorithms	to	identify
alhambra	are	asian
alhambra	are	asian
alhambra	as	well
alhambra	as	well
alhambra	became	the
alhambra	became	the
alhambra	has	pioneered
alhambra	implemented	the
alhambra	police	department
alhambra	police	department
alhambra	police	department
alhambra	police	department
alhambra	police	department
alhambra	police	department
alhambra	police	department
alhambra	police	department
alhambra	police	department
