	of	documents
chief	kevin	vogel
chief	of	police
chief	of	the
chief	position	at
chief	rob	allen
chief	the	move
chief	tim	dolan
chuck	wexler	executive
circuit	cameras	but
cities	are	calibrated
cities	are	calibrated
cities	on	his
cities	the	chicago
cities	the	chicago
city	compared	with
city	expands	its
city	hall	every
city	hall	for
city	it	s
city	last	year
city	leaders	leaving
city	manager	jack
city	officers	review
city	officers	review
city	on	three
city	police	department
city	police	department
city	rancho	cucamonga
city	s	crime
city	s	data
city	s	data
city	s	data
city	s	data
city	s	most
city	s	police
city	s	violent
city	said	george
city	said	george
city	said	george
city	said	george
city	will	be
city	will	be
clara	university	and
clara	university	and
clara	university	and
clara	university	and
clara	university	and
clara	university	math
clara	university	math
clara	university	mathematician
clara	university	model
clara	university	model
clara	university	model
clara	university	model
clara	university	mr
clara	university	mr
clara	university	next
clara	university	next
clara	university	professor
clara	university	professor
clara	university	professor
clara	university	professor
clara	university	s
clara	university	s
clara	where	he
clara	where	he
classes	laptops	gps
clerks	tied	them
close	to	the
closed	circuit	cameras
closely	at	customer
closely	what	is
closely	what	is
coast	crime	news
coast	peninsula	crime
coastal	stores	knew
code	qc	copyright
code	qc	copyright
code	qc	copyright
code	qc	copyright
coded	maps	issued
coded	maps	that
codefor	program	begun
codefor	we	looked
coffee	in	some
coffee	in	some
coffee	shop	in
coincidence	that	officers
color	coded	maps
color	coded	maps
column	national	desk
columnist	section	breaking
columnist	section	business
columnists	business	columnists
columnists	length	words
com	copyright	c
com	copyright	c
com	distributed	by
com	distributed	by
com	load	date
com	load	date
com	load	date
com	mikecassidy	go
com	mikecassidy	more
com	or	follow
com	or	follow
com	section	breaking
com	section	breaking
com	section	breaking
combat	crime	in
combat	crime	in
combat	crime	in
combat	crime	in
comfortable	knowing	that
coming	into	our
coming	into	our
coming	months	and
coming	months	and
coming	months	and
coming	months	and
coming	to	rancho
commander	issuing	orders
commander	of	the
commit	a	burglary
committed	by	the
committed	friend	says
committed	friend	says
committed	in	different
committed	in	different
common	police	departments
common	sense	sometimes
common	sense	than
communities	central	coast
communities	central	coast
community	as	a
community	matt	mckinney
community	safer	the
community	safer	the
commutes	they	prefer
commutes	they	prefer
companies	like	wal
companies	like	wal
companies	on	algorithms
company	of	documents
compared	with	july
compared	with	july
compared	with	the
compared	with	the
comparing	it	to
complaints	and	old
complaints	and	old
complaints	and	old
complaints	and	old
compliance	team	and
compstat	and	other
compstat	and	other
compstat	and	other
compstat	and	other
compstat	system	captain
compstat	system	captain
computer	analyst	for
computer	analyst	the
computer	eliminates	the
computer	eliminates	the
computer	in	a
computer	in	a
computer	in	a
computer	in	a
computer	program	aims
computer	program	as
computer	program	that
computer	program	that
computer	program	that
computer	program	that
computer	program	which
computer	program	which
computer	programs	is
computer	programs	is
computer	programs	takes
computer	programs	takes
computer	programs	that
computer	programs	that
computer	projects	crimes
computer	says	it
computer	says	it
computer	science	has
conclusions	the	estimate
conference	talks	after
conference	talks	after
consider	the	pop
consideration	on	an
constantly	changes	as
constantly	changes	as
constraints	have	added
consultant	this	is
contact	mike	cassidy
contact	mike	cassidy
content	services	offered
content	services	offered
continuation	of	the
continue	in	these
continue	in	these
continue	it	s
continue	to	be
continue	to	be
continues	pointing	to
contra	costa	newspapers
contra	costa	newspapers
contra	costa	times
contra	costa	times
contract	city	rancho
contrast	compstat	and
contrast	compstat	and
cops	at	it
cops	at	it
cops	available	the
cops	available	the
cops	mohler	whose
cops	mohler	whose
copyright	c	santa
copyright	c	santa
copyright	contra	costa
copyright	contra	costa
copyright	international	herald
copyright	medianews	group
copyright	san	jose
copyright	san	jose
copyright	san	jose
copyright	santa	cruz
copyright	santa	cruz
copyright	santa	cruz
copyright	santa	cruz
copyright	star	tribune
copyright	the	new
correlated	to	the
correlation	between	when
correlation	between	when
costa	newspapers	all
costa	newspapers	all
costa	times	california
costa	times	california
could	be	correlated
could	be	tweaked
could	be	tweaked
could	ever	be
could	ever	be
could	fundamentally	alter
could	grow	to
could	help	police
could	help	police
could	help	police
could	help	police
could	predict	where
could	predict	where
could	predict	where
could	predict	where
could	put	a
couldn	t	have
couldn	t	have
counted	as	a
country	as	departments
country	doing	it
country	doing	it
country	doing	it
country	doing	it
country	have	spent
county	sheriff	s
coverage	and	the
coverage	and	the
covering	earthquake	prediction
covering	earthquake	prediction
create	better	products
create	better	products
create	the	social
created	a	predictive
created	a	predictive
creatures	of	habit
crest	forest	fire
crew	of	five
crime	analysis	unit
crime	analysis	unit
crime	analyst	compared
crime	analyst	for
crime	analyst	for
crime	analyst	for
crime	analyst	for
crime	analyst	for
crime	analyst	for
crime	analyst	for
crime	analyst	for
crime	analyst	santa
crime	analyst	santa
crime	analyst	the
crime	analyst	the
crime	analysts	hughes
crime	analysts	who
crime	and	tailor
crime	and	tailor
crime	and	tailor
crime	and	tailor
crime	and	that
crime	and	that
crime	and	try
crime	and	try
crime	and	try
crime	and	try
crime	areas	putting
crime	areas	there
crime	at	a
crime	at	a
crime	being	tried
crime	being	tried
crime	burglary	car
crime	burglary	car
crime	by	predicting
crime	byline	by
crime	byline	by
crime	byline	by
crime	center	under
crime	center	under
crime	crime	statistics
crime	crime	statistics
crime	crime	statistics
crime	crime	statistics
crime	curbing	algorithms
crime	curbing	algorithms
crime	data	from
crime	data	from
crime	data	from
crime	data	from
crime	data	from
crime	data	from
crime	data	he
crime	data	he
crime	data	now
crime	data	now
crime	data	slicing
crime	data	the
crime	data	the
crime	data	to
crime	data	to
crime	data	to
crime	data	to
crime	data	were
crime	data	were
crime	dolan	said
crime	during	opening
crime	fighters	in
crime	fighters	in
crime	fighting	field
crime	fighting	field
crime	fighting	math
crime	fighting	math
crime	fighting	math
crime	fighting	math
crime	fighting	mathematics
crime	for	a
crime	forecasts	the
crime	forecasts	the
crime	friend	and
crime	friend	and
crime	friend	said
crime	has	prompted
crime	hot	spots
crime	i	have
crime	in	a
crime	in	a
crime	in	los
crime	in	los
crime	in	los
crime	in	los
crime	in	the
crime	in	the
crime	in	the
crime	in	the
crime	information	that
crime	is	all
crime	is	going
crime	is	not
crime	is	not
crime	is	not
crime	is	not
crime	is	prevented
crime	is	prevented
crime	is	prevented
crime	is	prevented
crime	map	seemingly
crime	map	that
crime	maps	helped
crime	maps	will
crime	minneapolis	police
crime	mohler	a
crime	mohler	a
crime	mohler	a
crime	mohler	a
crime	mohler	s
crime	mohler	s
crime	news	local
crime	news	local
crime	occurred	last
crime	officers	are
crime	one	of
crime	patterns	in
crime	patterns	in
crime	prediction	that
crime	predictions	to
crime	predictions	to
crime	predictions	to
crime	predictions	to
crime	prevention	efforts
crime	prevention	efforts
crime	prevention	specialists
crime	prevention	the
crime	rates	can
crime	rates	the
crime	reports	to
crime	reports	to
crime	reports	to
crime	reports	to
crime	reports	to
crime	s	occurred
crime	said	chuck
crime	science	pdf
crime	science	pdf
crime	science	pdf
crime	statistics	neighborhood
crime	statistics	neighborhood
crime	statistics	neighborhood
crime	statistics	neighborhood
crime	takes	place
crime	than	to
crime	than	to
crime	the	more
crime	the	more
crime	the	more
crime	the	more
crime	there	has
crime	to	draw
crime	to	try
crime	tracking	systems
crime	tracking	systems
crime	trends	as
crime	trends	has
crime	trends	it
crime	types	which
crime	types	which
crime	unit	to
crime	with	computer
crime	with	computer
crime	with	mad
crime	with	mad
crime	you	can
crimes	and	has
crimes	and	has
crimes	are	committed
crimes	are	committed
crimes	are	likely
crimes	are	likely
crimes	by	analyzing
crimes	by	analyzing
crimes	following	an
crimes	following	an
crimes	have	been
crimes	including	the
crimes	including	the
crimes	including	the
crimes	including	the
crimes	it	s
crimes	like	car
crimes	like	car
crimes	like	gang
crimes	like	gang
crimes	mohler	began
crimes	mohler	began
crimes	occur	and
crimes	occur	and
crimes	rather	than
crimes	rather	than
crimes	said	zach
crimes	said	zach
crimes	such	as
crimes	such	as
crimes	the	department
crimes	the	department
crimes	the	effect
crimes	to	help
crimes	to	help
crimes	to	help
crimes	to	help
crimes	were	down
crimes	were	likely
crimes	were	likely
crimes	will	be
crimes	will	be
crimes	will	occur
crimes	will	occur
crimes	will	occur
crimes	will	occur
criminal	behavior	byline
criminal	histories	fifth
criminal	investigations	division
criminal	is	familiar
criminals	are	creatures
criminals	as	deviants
criminals	as	deviants
criminals	as	deviants
criminals	as	deviants
criminals	will	strike
criminologist	george	e
criminologist	george	tita
critical	the	hope
crunch	it	further
crunched	by	a
crunched	especially	property
crunched	especially	property
crunched	numbers	with
crunched	numbers	with
crunched	numbers	with
crunched	numbers	with
crunching	in	a
crunching	in	a
cruz	began	testing
cruz	began	testing
cruz	byline	stephen
cruz	calif	one
cruz	california	are
cruz	california	one
cruz	experiment	on
cruz	experiment	on
cruz	friend	first
cruz	friend	first
cruz	friend	said
cruz	has	been
cruz	has	been
cruz	into	squares
cruz	into	squares
cruz	is	the
cruz	is	the
cruz	mohler	developed
cruz	mohler	developed
cruz	mohler	has
cruz	mohler	has
cruz	mohler	has
cruz	mohler	has
cruz	police	agency
cruz	police	agency
cruz	police	are
cruz	police	are
cruz	police	are
cruz	police	are
cruz	police	byline
cruz	police	crime
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	department
cruz	police	first
cruz	police	first
cruz	police	in
cruz	police	in
cruz	police	in
cruz	police	in
cruz	police	leaders
cruz	police	leaders
cruz	police	leaders
cruz	police	leaders
cruz	police	leaders
cruz	police	leaders
cruz	police	now
cruz	police	now
cruz	police	now
cruz	police	now
cruz	police	officers
cruz	police	on
cruz	police	plan
cruz	police	program
cruz	police	publication
cruz	police	s
cruz	predictive	policing
cruz	predictive	policing
cruz	publication	type
cruz	reported	burglaries
cruz	s	method
cruz	s	method
cruz	said	capt
cruz	said	capt
cruz	santa	cruz
cruz	santa	cruz
cruz	santa	cruz
cruz	santa	cruz
cruz	sentinel	calif
cruz	sentinel	calif
cruz	sentinel	calif
cruz	sentinel	calif
cruz	sentinel	calif
cruz	sentinel	calif
cruz	sentinel	california
cruz	sentinel	california
cruz	sentinel	california
cruz	sentinel	california
cruz	sentinel	of
cruz	sentinel	of
cruz	sentinel	of
cruz	sentinel	of
cruz	sentinel	or
cruz	sentinel	or
cruz	sentinel	scotts
cruz	sentinel	scotts
cruz	sentinel	scotts
cruz	sentinel	scotts
cruz	the	city
cruz	the	city
cruz	the	program
cruz	the	program
cruz	trial	eight
cruz	trial	eight
cruz	was	developed
cruz	with	a
cruz	with	a
cucamonga	captain	it
cucamonga	in	april
cucamonga	in	cusimano
cucamonga	regularly	sees
cucamonga	resident	will
cucamonga	station	as
cucamonga	station	in
cucamonga	there	s
curb	a	string
curbing	algorithms	has
curbing	algorithms	has
curious	minds	mohler
curious	minds	mohler
cusimano	a	rancho
cusimano	and	newcombe
cusimano	grew	up
cusimano	has	done
cusimano	is	one
cusimano	leaves	a
cusimano	led	a
cusimano	s	tenure
cusimano	starts	his
cusimano	who	has
custody	after	they
custody	after	they
customer	data	and
customers	anticipating	a
customers	needs	based
customers	said	scott
customers	said	scott
customers	stocked	up
cuts	a	matter
cuts	a	matter
cutting	overtime	we
d	call	it
d	call	it
d	end	up
d	end	up
d	ever	call
d	ever	call
d	have	to
d	processors	and
d	processors	and
daily	as	new
daily	as	new
daily	bulletin	ontario
data	and	comparing
data	and	the
data	are	added
data	can	turn
data	could	help
data	could	help
data	could	help
data	could	help
data	crunched	by
data	focused	on
data	focused	on
data	focused	on
data	focused	on
data	for	bicycle
data	from	the
data	from	the
data	from	the
data	from	the
data	from	the
data	from	the
data	from	to
data	from	to
data	from	to
data	from	to
data	from	with
data	from	with
data	he	s
data	he	s
data	is	added
data	is	analyzed
data	is	fed
data	is	fed
data	it	can
data	now	provides
data	now	provides
data	on	burglaries
data	on	the
data	points	you
data	points	you
data	points	you
data	points	you
data	provided	by
data	provided	by
data	slicing	it
data	that	can
data	that	can
data	the	projections
data	the	projections
data	this	week
data	this	week
data	this	week
data	this	week
data	to	predict
data	to	predict
data	to	predict
data	to	spot
data	were	fed
data	were	fed
databases	of	crime
date	and	location
date	and	location
date	and	location
date	and	location
date	august	language
date	august	language
date	august	language
date	december	language
date	february	language
date	january	language
date	january	language
date	january	language
date	january	language
date	january	language
date	july	language
date	november	language
date	november	language
daughters	came	from
david	perry	leads
day	at	roll
day	at	roll
day	officers	are
day	officers	are
day	that	algorithms
day	that	algorithms
day	the	program
day	the	program
day	the	women
day	the	women
day	they	pore
days	after	a
days	after	a
days	after	a
days	after	a
days	later	might
days	later	might
days	later	might
days	later	might
days	later	or
days	later	or
days	later	or
days	later	or
days	mohler	said
days	mohler	said
days	mohler	said
days	mohler	said
days	of	the
days	of	the
dealing	with	shrinking
dealing	with	shrinking
dec	santa	cruz
december	language	english
december	thursday	burglaries
decide	how	to
decide	how	to
decide	how	to
decide	how	to
decided	to	approach
decided	to	approach
decrease	in	burglaries
decrease	in	the
