	of	documents
about	fourth	amendment
about	half	of
about	having	a
about	health	wealth
about	hours	a
about	how	better
about	how	safe
about	how	to
about	how	we
about	human	behavior
about	if	this
about	in	our
about	individuals	passing
about	internal	processes
about	it	and
about	it	because
about	it	now
about	load	date
about	million	people
about	mr	wardlow
about	nearby	homes
about	noncompliance	and
about	noon	n
about	of	the
about	open	air
about	paroled	ex
about	particular	crimes
about	particular	individuals
about	patrol	officers
about	percent	of
about	place	and
about	pleading	guilty
about	predictive	policing
about	probabilities	and
about	procedural	justice
about	procedural	protections
about	public	safety
about	punishment	in
about	running	their
about	safety	however
about	sentencing	n
about	sentencing	ncsc
about	six	minutes
about	square	miles
about	substantial	transformative
about	systemic	change
about	that	individual
about	that	particular
about	the	ability
about	the	appropriate
about	the	availability
about	the	basis
about	the	claimed
about	the	cocaine
about	the	frequency
about	the	harms
about	the	history
about	the	information
about	the	informer
about	the	model
about	the	pilot
about	the	possibilities
about	the	predictive
about	the	pressures
about	the	program
about	the	project
about	the	relapse
about	the	relative
about	the	reliability
about	the	same
about	the	situation
about	the	soundness
about	the	statewide
about	the	steep
about	the	suspect
about	the	tip
about	the	variables
about	the	world
about	their	commitment
about	these	studies
about	thirty	years
about	this	area
about	this	issue
about	this	second
about	this	stuff
about	to	be
about	to	commit
about	understanding	where
about	us	cjis
about	waiting	with
about	when	and
about	when	they
about	whether	the
about	whether	they
about	which	the
about	why	police
above	all	of
above	changes	in
above	even	more
above	examples	courts
above	have	consistently
above	in	reference
above	in	these
above	saves	the
above	several	localities
above	summary	of
above	that	localities
above	the	alternatives
above	with	regard
abraham	s	goldstein
abram	chayes	the
abrams	congress	passes
abroad	see	james
abrupt	turn	of
absence	of	a
absence	of	an
absence	of	law
absence	of	such
absence	of	those
absence	or	intensity
absent	a	viable
absent	broader	structural
absent	or	where
absent	widely	shared
absolute	bar	to
absolutely	necessary	and
absolutely	necessary	n
absolutely	pervasive	and
abstract	as	professor
abstract	id	n
abstract	of	characteristics
abstract	question	did
abstract	reasoning	areas
abstract	reasoning	overrides
abstract	the	conduct
abuse	advisor	sept
abuse	and	crime
abuse	chi	suntimes
abuse	html	charles
abuse	in	america
abuse	programmers	in
abuse	programscriminal	law
abuse	so	as
abuse	the	process
abuse	treatment	and
abuse	treatment	cognitive
abuse	treatment	instead
abuse	what	charles
abuser	lives	at
abusers	back	to
abusers	enter	a
abusers	who	cannot
abusive	relationships	and
ac	criminal	reduction
ac	police	can
ac	targeted	certain
ac	the	same
ac	x	other
acad	pol	soc
acad	sci	u
academia	he	began
academic	affairs	and
academic	and	practical
academic	and	sociological
academic	debate	on
academic	literature	and
academic	matter	risk
academic	scholars	have
academic	tradition	of
academics	are	versed
academics	he	decided
academics	n	state
academics	trained	in
academies	brook	l
acc	no	gt
acc	no	la
acc	no	qc
accents	legal	borrowing
accept	individuals	facing
accept	the	dea
accept	these	conversations
acceptable	adult	who
acceptable	manner	the
acceptable	with	low
acceptance	of	disorder
acceptance	of	profiling
acceptance	of	such
accepted	by	the
accepted	factor	in
accepted	for	use
accepted	only	with
accepted	practices	instinct
accepted	the	idea
accepting	drug	possession
accepts	that	unprovoked
access	and	escape
access	at	local
access	into	the
access	or	escape
access	the	system
access	to	community
access	to	employment
access	to	favorable
access	to	housing
access	to	information
access	to	knowledge
access	to	necessary
access	to	other
access	to	reliable
access	to	social
access	to	specialized
access	to	such
accessed	by	in
accessed	online	by
accessibility	and	transparency
accessibility	attractive	opportunities
accessible	public	health
accessible	to	the
accidents	illegal	parking
accidents	in	which
accidents	or	fatalities
accommodate	concerns	regarding
accommodate	it	friend
accommodate	the	need
accommodating	the	special
accompanied	by	a
accompanied	by	some
accompanies	the	quality
accompanying	note	n
accompanying	notes	for
accompanying	notes	n
accompanying	text	n
accompanying	text	sociologist
accompanying	these	legislative
accomplish	certain	risk
accomplish	significant	decarceration
accomplishing	some	measure
accomplishments	and	for
accord	pitcher	johnson
accord	united	states
accord	with	any
according	to	a
according	to	coonerty
according	to	dan
according	to	eifert
according	to	former
according	to	lessig
according	to	mental
according	to	portland
according	to	santa
according	to	stanford
according	to	the
according	to	wexler
according	to	which
accordingly	n	in
accordingly	police	seeking
accordingly	there	has
accordingly	to	the
accordingly	we	have
accords	with	known
account	for	procedural
account	for	quinn
account	for	the
account	of	a
account	of	four
account	of	how
account	of	judge
account	of	procedural
account	of	the
account	of	victimization
account	or	as
account	these	include
account	to	return
account	when	evaluating
accountability	a	democratic
accountability	am	crim
accountability	and	expanded
accountability	and	restorative
accountability	and	supervision
accountability	and	transparency
accountability	consensus	and
accountability	for	the
accountability	for	those
accountability	of	service
accountable	if	his
accountable	in	the
accounted	for	of
accounting	firms	and
accounting	in	any
accounts	for	all
accounts	for	the
accounts	of	the
accumulated	research	data
accuracy	admissibility	and
accuracy	and	transparency
accuracy	is	not
accuracy	n	and
accuracy	of	forecasts
accuracy	of	the
accuracy	of	their
accuracy	of	these
accuracy	of	this
accuracy	or	potential
accuracy	part	iv
accuracy	the	first
accuracy	to	crime
accuracy	where	criminal
accurate	and	processes
accurate	and	reliable
accurate	any	data
accurate	crime	forecasts
accurate	crime	numbers
accurate	enough	to
accurate	however	as
accurate	is	it
accurate	prediction	of
accurate	predictions	of
accurate	predictions	to
accurate	reporting	there
accurate	than	extant
accurate	the	inference
accurate	this	type
accurately	addresses	concerns
accurately	collects	records
accurately	forecast	the
accurately	in	terms
accurately	predicted	future
accurately	predicted	the
accurately	problem	oriented
accused	addicted	or
accused	and	accuser
accused	are	subject
accused	for	most
accused	minor	law
accused	n	in
accused	of	a
accused	of	an
accused	of	committing
accused	of	crimes
accused	of	domestic
accused	of	minor
accused	of	violent
accused	offenders	who
accused	or	convicted
accused	person	is
accused	persons	were
accuser	alike	and
accustomed	in	particular
accustomed	n	moreover
accustomed	to	battling
accustomed	to	making
achievable	goals	so
achievable	through	more
achieve	a	mutual
achieve	largely	on
achieve	none	of
achieve	order	and
achieve	other	desired
achieve	outcomes	equivalent
achieve	outcomes	no
achieve	rehabilitation	of
achieve	sobriety	tamar
achieve	some	measure
achieve	the	larger
achieve	their	goals
achieve	these	goals
achieve	these	purposes
achieved	a	twelve
achieved	either	by
achieved	outside	the
achievement	of	retributive
achievements	and	his
achievements	the	justice
achieving	other	social
achieving	social	order
achieving	the	effectiveness
achieving	these	ends
ackerman	easha	anand
acknowledge	that	social
acknowledge	that	talking
acknowledge	that	the
acknowledge	though	that
acknowledged	as	a
acknowledged	but	imprecise
acknowledged	in	his
acknowledged	that	a
acknowledged	that	crime
acknowledged	the	probabilistic
acknowledged	the	unconstitutionality
acknowledged	while	the
acknowledging	that	for
acknowledging	that	this
aclu	of	n
aclunc	org	issues
acosta	police	chiefs
acoustic	separation	in
acoustic	separation	that
acquaintance	and	making
acquiesce	in	a
acquire	technology	to
acquired	contagious	diseases
acquired	in	those
acquires	knowledge	to
acquiring	expertise	regarding
acquisitive	crimes	such
acquittals	but	by
across	a	geographic
across	all	time
across	america	such
across	an	international
across	brooklyn	to
across	different	specialized
across	each	high
across	los	angeles
across	potential	victims
across	such	a
across	the	board
across	the	country
across	the	nation
across	the	numerous
across	the	political
across	the	rest
across	the	united
across	the	whole
act	as	diversionary
act	as	force
act	by	going
act	in	what
act	mercifully	this
act	of	coordinating
act	of	crim
act	of	oral
act	of	provides
act	of	pub
act	of	to
act	out	the
act	permitting	drug
act	predpol	the
act	programs	must
act	provides	another
act	to	be
act	to	provide
act	which	provides
acted	in	conformity
acted	justifiably	in
acted	on	predictive
acted	on	quickly
acting	as	generators
acting	in	the
acting	like	a
action	and	community
action	by	showing
action	furtive	movements
action	grids	areas
action	in	anticipation
action	in	other
action	n	such
action	taken	was
action	that	was
action	w	hen
action	will	happen
actionable	information	for
actionable	intelligence	by
actions	a	less
actions	are	thought
actions	as	predictors
actions	correspond	with
actions	is	required
actions	like	loitering
actions	n	the
actions	observed	by
actions	occur	in
actions	of	suspects
actions	of	the
actions	or	activities
actions	to	be
actions	yet	as
activated	it	sometimes
active	and	engaged
active	engagement	of
active	investigative	supervision
active	micro	places
active	role	in
active	role	than
actively	committing	a
actively	contesting	evidence
actively	engaged	reframing
actively	enlists	police
actively	in	community
activism	that	situates
activities	a	further
activities	and	the
activities	as	immediately
activities	based	on
activities	coupled	with
activities	for	example
activities	generally	considered
activities	in	a
activities	in	an
activities	in	places
activities	including	a
activities	is	not
activities	it	is
activities	must	consider
activities	n	moreover
activities	n	the
activities	n	this
activities	of	individuals
activities	of	specific
activities	several	principles
activities	take	place
activities	the	group
activities	the	pattern
activities	theory	is
activities	theory	suggest
activities	theory	to
activities	to	civilians
activities	to	promote
activities	would	be
activity	a	disconnect
activity	alteration	in
activity	and	street
activity	and	they
activity	appears	to
activity	approach	am
activity	are	commonplace
activity	as	described
activity	as	well
activity	as	will
activity	at	a
activity	at	the
activity	before	an
activity	beyond	residential
activity	can	change
activity	did	not
activity	exists	within
activity	following	adolescence
activity	from	that
activity	in	a
activity	in	certain
activity	in	each
activity	in	particular
activity	in	that
activity	in	the
activity	is	afoot
activity	is	not
activity	is	widespread
activity	it	does
activity	iv	future
activity	known	home
activity	may	be
activity	model	the
activity	n	based
activity	n	because
activity	n	for
activity	n	keeping
activity	n	labeling
activity	n	most
activity	n	officers
activity	n	other
activity	n	professor
activity	n	see
activity	n	stakeouts
activity	n	these
activity	n	this
activity	near	libraries
activity	occurs	event
activity	of	a
activity	of	another
activity	of	some
activity	of	that
activity	officer	nolan
activity	or	areas
activity	or	even
activity	perhaps	police
activity	place	and
activity	simply	was
activity	such	as
activity	taking	place
activity	the	agents
activity	the	profile
activity	theory	n
activity	theory	security
activity	this	is
activity	this	line
activity	to	go
activity	to	occur
activity	to	warrant
activity	traffic	patterns
activity	united	states
activity	unrelated	to
activity	warranting	arrest
activity	was	likely
activity	while	none
activity	while	reliability
activity	will	eventually
activity	will	occur
activity	would	be
actor	is	observed
actor	may	either
actors	and	the
actors	forge	a
actors	frequently	adapt
actors	in	the
actors	on	confronting
actors	outside	the
actors	particularly	police
actors	police	prosecutors
actors	regarding	the
actors	should	defer
actors	should	seek
actors	they	evaluate
acts	and	no
acts	are	reported
acts	as	an
acts	as	to
acts	because	they
acts	in	significant
acts	may	emerge
acts	n	finally
acts	n	predictive
acts	or	related
acts	see	e
acts	since	criminals
acts	stem	from
actual	corroborative	criminal
actual	democratic	potential
actual	observation	in
actual	ongoing	crime
actual	outcomes	further
actual	therapeutic	or
actually	able	to
actually	be	administered
actually	be	at
actually	been	implemented
actually	catch	someone
actually	establishes	a
actually	happened	apparently
actually	improve	on
actually	lead	to
actually	make	certain
actually	need	less
actually	occurring	in
actually	portend	are
actually	promote	socially
actually	provide	the
actually	reduced	and
actually	reduces	carceral
actually	result	in
actually	solve	some
actually	stop	the
actually	undermine	compliance
actually	weaken	the
actuarial	data	as
actuarial	method	of
actuarial	models	to
actuarial	risk	assessment
acute	because	police
acute	sense	of
ad	hoc	changes
ad	hoc	fashion
ad	hoc	rationalization
ad	hoc	shifts
adam	kolber	adriaan
adams	reports	byline
adams	reports	from
adams	section	news
adams	section	world
adams	supra	note
adams	the	sci
adams	v	williams
adapt	a	different
adapt	predictive	policing
adapt	the	courtroom
adapt	their	behavior
adapt	to	the
adaptable	term	d
adapting	a	therapeutic
adapting	an	approach
adapts	and	criticism
add	additional	student
add	another	weapon
add	any	value
add	new	offenses
add	predictive	accuracy
add	some	discipline
add	to	the
add	to	this
added	n	lippman
added	n	see
added	while	the
addict	has	failed
addict	mandated	by
addicted	ex	offenders
addicted	or	mentally
addicted	or	suffering
addicted	to	courts
addiction	also	provide
addiction	and	crime
addiction	and	social
addiction	and	thereby
addiction	as	cruel
addiction	delinquency	and
addiction	in	demonstrating
addiction	in	her
addiction	itself	cannot
addiction	n	in
addiction	n	this
addiction	once	diversionary
addiction	or	a
addiction	or	mental
addiction	or	other
addiction	other	local
addiction	problems	and
addiction	problems	statement
addiction	to	mental
addiction	to	sobriety
addictions	through	treatment
addicts	the	consequent
addicts	veterans	or
addicts	veterans	suffering
adding	a	guardian
adding	a	prediction
adding	jail	beds
adding	more	officers
adding	that	an
adding	that	in
adding	the	temporal
adding	to	the
adding	uncertainty	in
addition	because	courts
addition	characteristics	of
addition	cities	with
addition	constitutional	freedoms
addition	if	the
addition	in	its
addition	it	is
addition	it	will
addition	many	police
addition	most	of
addition	one	could
addition	predictive	models
addition	programs	did
addition	some	cities
addition	the	federal
addition	the	lapd
addition	the	proof
addition	the	supreme
addition	the	system
addition	these	offenders
addition	this	part
addition	this	section
addition	to	accurate
addition	to	community
addition	to	finding
addition	to	property
addition	to	the
additional	arrests	that
additional	causes	for
additional	expertise	police
additional	factor	moral
additional	layer	of
additional	measures	divert
additional	patrol	cars
additional	players	one
additional	potential	problem
additional	predictions	in
additional	primary	source
additional	resources	may
additional	revenue	n
additional	risk	factor
additional	robberies	he
additional	safety	measures
additional	similar	crime
additional	six	months
additional	student	housing
additional	substantial	ground
additional	support	for
additional	tasks	for
additional	therapeutic	intervention
additional	unexpected	costs
additional	weight	of
additionally	because	a
additionally	in	a
additionally	it	is
additionally	reliance	on
additionally	the	treatment
additionally	the	university
additionally	through	empirical
