of 1 of 1
after that 6 1
after the 116 27
after their 1 1
after they 5 3
after this 2 1
after three 2 1
after world 2 1
after years 8 2
aftermath of 8 5
afternoon in 1 1
aftershocks of 1 4
afterwards n 3 1
again a 1 1
again as 1 1
again be 1 1
again in 4 1
again same 2 1
again the 5 9
against a 17 10
against arbitrary 3 2
against children 2 1
against crime 2 2
against government 1 5
against her 2 2
against mass 1 1
against official 1 1
against over 1 1
against police 12 6
against racial 2 1
against self 1 1
against state 1 1
against terrorism 3 1
against the 59 27
against their 2 3
against them 8 6
against this 1 1
against unreasonable 5 6
against which 3 1
against women 1 7
age as 1 1
age at 4 1
age by 2 1
age company 1 1
age in 7 5
age is 2 1
age melbourne 1 1
age n 10 1
age of 44 10
age that 1 1
age the 4 4
age to 1 1
agencies also 2 2
agencies and 34 6
agencies are 26 3
agencies around 2 3
agencies as 1 1
agencies began 1 2
agencies can 8 4
agencies employing 1 1
agencies engaged 1 1
agencies found 1 1
agencies from 4 3
agencies have 17 10
agencies id 3 1
agencies in 17 7
agencies including 2 6
agencies involved 3 1
agencies may 7 1
agencies now 3 1
agencies on 5 1
agencies still 1 3
agencies such 7 4
agencies that 9 6
agencies the 11 1
agencies to 35 8
agencies use 11 2
agencies which 2 1
agencies with 6 2
agencies would 4 1
agency analyst 1 1
agency and 8 3
agency could 3 1
agency decision 2 2
agency for 1 1
agency has 7 3
agency implementing 1 1
agency in 5 16
agency into 3 11
agency is 9 1
agency n 4 1
agency on 1 1
agency or 2 2
agency s 32 7
agency stands 1 1
agency that 6 13
agency the 3 1
agency to 15 9
agency uses 2 3
agency would 2 1
agenda for 1 1
agent of 3 1
agent or 1 1
agent s 3 1
agents and 8 2
agents did 2 1
agents of 8 1
agents the 1 11
ages and 3 1
ages of 6 1
aggravated assault 3 3
aggregated and 5 1
aggregated information 1 1
aggregation of 10 1
aggregation public 1 1
aggressive and 1 11
aggressive behavior 1 1
aggressive intelligence 1 1
aggressive intervention 1 1
aggressive stop 2 1
aggressive tactics 1 1
aggressive use 6 2
ago and 3 1
ago as 2 2
ago at 1 2
ago n 2 1
ago police 1 1
ago to 1 2
ago you 1 2
agree on 5 2
agree that 9 3
agree to 3 2
agree with 3 1
agreed that 4 2
agreed to 8 4
agreed upon 1 2
agreement n 7 1
agreement on 3 1
agreement that 1 1
agreements and 6 1
aguilar v 1 1
ahead and 2 1
ahead of 3 8
ahead the 2 1
aid and 1 1
aid in 5 3
aid of 1 1
aid the 1 1
aid to 1 2
aids treatment 1 1
aim is 5 2
aim n 1 1
aim of 5 5
aim to 16 19
aimed at 30 11
aiming to 2 3
aims at 1 1
aims to 22 12
air drug 5 1
air support 8 1
aircraft and 1 1
airline ticket 2 1
akin to 15 4
al a 12 3
al as 2 1
al assessing 1 3
al baker 2 1
al collecting 2 1
al ctr 1 3
al dissipation 1 1
al do 1 1
al does 2 1
al eds 18 1
al from 1 2
al is 2 1
al making 1 1
al mckinsey 1 1
al nat 2 1
al neighborhoods 1 1
al offender 1 1
al police 6 1
al predictive 2 2
al risk 3 5
al rutgers 2 2
al self 2 1
al space 2 1
al state 1 1
al supra 100 91
al the 25 13
al trajectories 2 1
al urban 3 1
al what 2 4
alabama v 7 10
alafair s 2 1
alan sheridan 2 1
alan sklansky 12 2
alarm n 3 1
alb l 3 1
albert j 4 5
albert w 2 1
alcohol and 2 4
alcohol tobacco 1 2
alert police 1 1
alert the 1 1
alerted the 1 11
alex piquero 2 1
alexander supra 7 1
alexander the 7 1
alexandra natapoff 9 1
algorithm and 17 3
algorithm can 9 1
algorithm could 5 1
algorithm for 7 4
algorithm generates 1 1
algorithm has 2 2
algorithm in 9 1
algorithm is 28 3
algorithm might 4 1
algorithm of 1 1
algorithm or 3 1
algorithm predicts 3 3
algorithm produces 1 1
algorithm s 33 1
algorithm that 15 3
algorithm the 9 2
algorithm they 1 3
algorithm to 16 12
algorithm uses 2 2
algorithm would 6 1
algorithmic crimefighting 1 1
algorithms a 1 1
algorithms and 35 10
algorithms are 30 2
algorithms as 15 1
algorithms can 20 1
algorithms in 12 3
algorithms n 10 2
algorithms of 3 1
algorithms or 3 1
algorithms predictive 1 1
algorithms simply 1 1
algorithms that 21 5
algorithms the 4 4
algorithms those 1 1
algorithms to 50 6
algorithms used 6 1
algorithms were 2 1
algorithms with 3 2
alhambra police 2 18
ali winston 3 2
alien and 1 2
aliens and 1 1
align with 4 2
alito j 5 12
all a 4 2
all about 8 1
all are 3 2
all arrestees 1 1
all as 2 2
all aspects 6 2
all be 2 1
all but 15 4
all by 1 1
all cases 1 1
all citizens 3 1
all crime 6 7
all data 9 1
all day 1 6
all defendants 1 1
all factors 3 1
all felony 2 2
all fifty 6 2
all five 3 1
all for 1 1
all have 7 2
all i 5 2
all if 2 1
all in 12 5
all individuals 6 2
all it 3 2
all kinds 2 2
all law 5 1
all looks 1 1
all matters 2 1
all n 8 10
all of 119 36
all other 9 5
all over 7 3
all parties 1 2
all persons 2 2
all police 5 6
all possible 9 2
all printed 1 2
all rank 1 1
all ranks 2 2
all rely 1 1
all rights 50 48
all see 2 1
all seems 1 1
all sorts 6 1
all started 1 1
all that 11 5
all the 60 32
all then 1 1
all these 4 4
all this 5 6
all those 2 3
all three 5 5
all time 5 1
all times 9 1
all to 2 2
all tomorrow 2 1
all too 4 4
all types 2 2
all you 1 2
all your 3 2
allegations that 2 14
allegations turn 1 1
alleged to 4 2
allen update 1 1
allocate resources 9 5
allocate their 1 1
allocating resources 3 3
allocation of 8 3
allocation strategies 2 1
allow a 3 2
allow an 1 1
allow anyone 2 1
allow for 26 9
allow local 1 1
allow police 8 9
allow state 1 1
allow the 12 10
allow them 5 5
allow these 2 1
allow this 1 1
allow us 3 2
allowed for 10 3
allowed the 6 2
allowed to 11 7
allowing a 4 1
allowing for 11 1
allowing police 12 2
allowing the 7 6
allowing them 2 2
allows an 4 1
allows analysts 1 1
allows command 1 1
allows for 18 3
allows law 5 1
allows officers 2 1
allows officials 1 1
allows police 2 1
allows the 8 7
allows them 3 2
allows us 4 2
allows users 1 4
alluding to 1 1
allure of 4 1
almost all 12 4
almost always 9 4
almost any 2 1
almost as 4 1
almost certain 1 1
almost certainly 9 4
almost every 7 7
almost half 1 2
almost impossible 3 3
almost no 2 4
alone a 4 3
alone and 2 2
alone but 3 1
alone could 1 1
alone does 3 4
alone in 2 2
alone is 6 3
alone n 4 4
alone they 2 1
alone to 1 1
alone would 3 2
along a 5 1
along the 10 4
along these 3 3
along with 32 24
alongside other 1 1
alongside the 2 1
already a 3 1
already been 15 7
already begun 3 2
already being 9 1
already exists 1 1
already has 4 1
already have 3 12
already in 17 2
already know 1 4
already noted 2 1
already on 1 1
already signed 1 2
already the 1 2
already use 2 1
alschuler the 1 1
also a 24 18
also address 1 2
also adopted 3 1
also affects 1 1
also allow 1 2
also allows 4 2
also an 2 2
also andrew 1 2
also attempted 1 1
also available 4 1
also based 1 1
also be 56 9
also because 6 2
also become 7 1
also been 27 3
also benefit 2 1
also berman 1 1
also bernard 1 2
also best 1 2
also bring 1 1
also by 3 1
also carol 1 1
also city 1 1
also clear 1 1
also completed 2 1
also considers 4 1
also contribute 2 1
also create 2 1
also david 12 4
also demonstrate 1 1
also discuss 1 1
also does 2 1
also e 6 2
also edward 1 1
also engage 1 2
also examine 2 1
also extending 1 1
also for 6 1
also found 8 2
also franklin 1 1
also going 1 1
also had 5 1
also has 15 15
also have 15 7
also helped 1 2
also id 17 12
also identified 2 1
also implemented 7 1
also important 2 3
also improve 4 1
also in 17 2
also includes 1 4
also incorporates 1 1
also increase 5 1
also infra 9 1
also invested 2 1
also involved 2 2
also is 8 2
also jessica 1 1
also jim 1 1
also joel 1 1
also known 7 4
also lawrence 3 1
also likely 11 1
also make 4 1
also mark 2 1
also may 2 1
also means 3 12
also michael 8 2
also more 6 1
also must 1 1
also n 1 1
also neal 1 1
also noted 4 1
also noting 1 1
also offer 1 1
also offers 2 1
also often 4 2
also on 2 6
also other 1 1
also paul 3 1
also performed 1 1
also play 3 1
also poses 2 2
also possible 2 1
also predict 2 1
also promises 1 1
also prompted 1 1
also provide 7 3
also provides 7 2
also raised 3 1
also raises 2 1
also recognized 1 1
also rejected 1 2
also requires 5 2
also revealed 3 1
also richard 4 1
also robert 6 1
also runs 1 1
also seeks 1 1
also seem 1 1
also serve 1 1
also shift 1 1
also showed 4 2
also some 2 1
also sought 1 1
also started 2 1
also state 1 1
also stephen 4 1
also substantially 1 1
also suggested 3 1
also takes 1 3
also tend 3 2
also the 9 6
also threatens 2 1
also to 18 3
also tom 2 1
also triggers 1 1
also trying 1 2
also u 6 1
also united 12 6
also use 4 4
also used 3 5
also what 1 1
also work 2 3
also working 4 1
alter the 11 8
alteration in 6 8
alternative approach 1 3
alternative means 2 1
alternative non 1 2
alternative or 2 1
alternative sanctions 1 2
alternative to 10 6
alternatives might 1 1
alternatives n 2 3
alternatives the 1 1
alternatives to 4 19
although a 6 2
although an 3 1
although as 1 1
although association 1 1
although he 1 3
although it 18 2
although many 2 3
although most 1 2
although much 2 2
although not 3 2
although police 2 3
although predictive 5 1
although some 4 1
although the 33 26
although there 5 3
although these 4 4
although we 8 3
alto california 1 1
altogether and 1 2
altogether the 1 1
always a 4 1
always be 12 5
always been 11 3
always clear 2 2
always have 1 2
always involved 1 1
always need 1 1
always seeking 1 2
am acad 10 2
am civil 8 1
am crim 7 8
am especially 1 1
am http 101 34
am i 1 1
am j 26 3
am l 2 1
am life 1 1
am soc 18 3
am stat 4 1
am u 8 5
amazon about 3 2
amazon and 1 4
amazon com 1 1
amazon s 4 1
ambition of 1 4
ambivalence about 1 1
ambushed and 1 1
ameliorate the 2 1
amenable to 10 2
amend iv 7 5
amend the 1 1
amend v 2 1
amended at 3 2
amended complaint 4 1
amended in 3 2
amended the 1 1
amendment activity 2 1
amendment analysis 2 17
amendment and 23 7
amendment apartheid 1 1
amendment applies 2 2
amendment as 1 5
amendment at 1 1
amendment but 1 1
amendment by 4 3
amendment calculus 1 2
amendment case 2 3
amendment cases 5 10
amendment challenge 1 4
amendment claim 2 1
amendment claims 5 1
amendment context 2 4
amendment doctrine 8 19
amendment does 6 6
amendment equal 3 1
amendment fla 1 1
amendment has 3 3
amendment implications 1 1
amendment in 6 6
amendment iowa 1 1
amendment is 4 5
amendment issues 2 2
amendment j 2 2
amendment jurisprudence 23 6
amendment law 15 9
amendment may 2 1
amendment mich 4 2
amendment n 26 18
amendment of 3 5
amendment permits 2 1
amendment principles 1 1
amendment privacy 5 4
amendment privilege 1 1
amendment protection 4 8
amendment protections 20 21
amendment protects 1 2
amendment provides 2 2
amendment purposes 4 2
amendment question 2 2
amendment race 1 1
amendment reasonable 8 6
amendment redrawing 4 2
amendment requires 5 4
amendment right 7 6
amendment rights 18 16
amendment rules 2 1
amendment s 14 12
amendment scrutiny 1 2
amendment search 8 8
amendment see 6 1
amendment seizure 4 1
amendment seizures 2 2
amendment should 1 2
amendment suspicion 1 1
amendment tex 4 1
amendment the 9 7
amendment theory 1 1
amendment third 2 1
amendment to 2 5
amendment u 11 2
amendment va 1 1
amendment vand 1 1
amendment violation 2 2
amendment wis 2 1
amendments n 1 3
america and 2 1
america d 2 1
america in 1 1
america n 5 2
america s 26 16
america see 1 1
america the 8 1
american citizens 2 2
american city 8 1
american civil 16 14
american communities 18 1
american community 5 1
american companies 2 1
american crime 3 2
american criminal 5 7
american democracy 4 1
american government 3 1
american history 5 1
american incarceration 1 1
american inequality 1 1
american life 3 2
american men 12 2
american neighborhoods 4 1
american people 2 1
american police 11 4
american policing 21 6
american prosecutor 1 1
american psychological 2 2
american public 3 2
american society 10 5
american street 1 1
american university 8 3
americanbar org 2 1
americans are 13 1
americans believe 1 1
americans could 1 1
americans more 1 2
americans over 1 1
americans phone 1 3
americans view 1 1
americans were 3 1
among a 4 3
among american 1 1
among certain 1 1
among different 3 1
among groups 2 2
among many 4 1
among other 24 8
among others 7 1
among police 7 1
among residents 1 1
among some 2 1
among the 39 27
among those 16 3
among young 4 1
amount and 1 1
amount of 103 31
amount to 5 3
amounted to 1 2
amounts of 44 16
amounts to 3 9
amy d 1 1
an abandoned 1 1
an absence 1 1
an absent 1 2
an absolute 2 1
an acceptable 2 1
an accepted 1 2
an account 6 3
an accuracy 7 1
an accurate 10 4
an act 10 4
an active 11 1
an actual 7 1
an actuarial 5 2
an acute 1 2
an ad 2 5
an additional 9 9
an adult 24 1
an affidavit 1 1
an age 5 3
an agency 43 2
an agent 4 1
an aggregated 1 1
an agreement 5 1
an airline 3 4
an airport 5 2
an algorithm 79 13
an all 4 1
an already 8 1
an alternative 36 12
an ambitious 5 2
an american 5 3
an analysis 33 6
an analyst 6 5
an annual 3 1
an anonymous 8 17
an answer 4 1
an anti 1 4
an anticipated 1 1
an app 13 1
an appeal 1 4
an application 5 1
an approach 16 4
an appropriate 7 5
an area 51 46
an argument 3 3
an array 10 6
an arrest 44 22
an arrestee 3 3
an article 2 2
an aspect 5 3
an assault 3 1
an assistant 3 6
an associate 5 2
an atlanta 1 1
an attempt 9 11
an attorney 1 7
an attribute 2 1
an audit 3 2
an author 2 2
an authority 1 1
an auto 5 2
an automated 7 1
an automatic 2 1
an automobile 1 2
an average 14 21
an awkward 2 3
an earlier 5 7
an early 13 4
an earthquake 3 4
an easy 3 1
an education 3 12
an effect 7 1
an effective 11 4
an efficient 1 2
an effort 17 9
an electronic 7 5
an element 1 1
an email 5 3
an embedded 4 1
an emergency 3 2
an emerging 8 2
an emphasis 7 1
an empirical 10 5
an empty 1 1
an enabler 2 2
an endless 1 1
an engineer 1 1
an enormous 2 1
an entire 7 3
an environment 7 2
an environmental 1 3
an equitable 1 1
an era 17 10
an essay 2 2
an essential 17 1
an established 3 5
an estimated 7 1
an evaluation 2 3
an even 12 1
an ever 3 1
an evolution 3 2
an evolving 3 1
an exam 1 2
an examination 9 4
an example 30 9
an excellent 5 1
an exception 5 2
an exhaustive 3 1
an existing 5 1
an expectation 7 6
an expected 1 2
an expensive 2 13
an experienced 3 1
an experiment 1 6
an experimental 3 1
an explanation 3 1
an explosion 1 3
an express 1 2
an extension 6 1
an extensive 9 3
an extraordinary 1 2
an extremely 1 1
an eye 6 3
an fbi 8 11
an hour 3 4
an hourly 3 1
an idea 8 3
an ideal 6 2
an identical 2 1
an identifiable 5 1
an illegal 9 1
an illustration 2 3
an image 5 2
an immediate 8 2
an impact 1 3
an impending 1 1
an implied 1 3
an important 47 18
an impossible 4 1
an impressive 3 1
an in 7 2
an incentive 5 1
an inchoate 1 3
an incident 8 4
an increase 13 12
an increased 5 4
an increasing 4 3
an increasingly 9 1
an independent 14 11
an individual 113 53
an industry 1 2
an inference 4 2
an influential 2 1
an informal 2 1
an informant 9 27
an information 7 4
an informed 3 2
an inherent 3 1
an initial 8 5
an inmate 3 4
an innovation 1 1
an instant 2 1
an institution 2 2
an instrument 12 1
an intelligence 6 3
an interaction 1 1
an interest 4 7
an interesting 3 1
an internal 10 1
an international 1 2
an intervention 3 1
an interview 17 1
an introduction 1 4
an intrusion 2 1
an investigative 6 3
an investigatory 4 1
an investment 2 2
an invitation 1 3
an issue 9 6
an item 2 1
an objective 6 7
an obligation 4 1
an obstacle 3 1
an obvious 5 1
an odd 1 1
an offender 5 14
an offense 5 3
an office 1 4
an officer 101 43
an old 7 1
an ongoing 8 24
an online 9 2
an open 21 6
an operational 2 1
an opinion 1 1
an opportunity 20 22
an option 2 1
an order 6 16
an ordinance 3 1
an ordinary 7 1
an organization 9 3
an orwellian 1 1
an otherwise 8 3
an ounce 1 1
an outlier 1 1
an outreach 1 1
an overall 6 2
an overreliance 2 1
an overview 13 7
an percent 2 2
an unconstitutional 3 2
an undercover 1 1
an understanding 9 4
an undocumented 1 1
an uneasy 3 1
an unfair 1 2
an unknown 10 2
an unreasonable 4 2
an unsuspecting 1 1
an unusual 2 2
an unusually 1 2
an unwillingness 2 1
an upcoming 1 3
an updated 3 1
an uptick 1 1
an urgent 1 1
analogies courts 1 1
analogous to 2 3
analogy n 1 1
analyses for 1 1
analyses in 6 1
analyses n 2 1
analyses of 11 4
analyses that 1 1
analyses to 5 2
analyses will 1 1
analysis also 1 1
analysis am 4 3
analysis an 1 1
analysis and 30 19
analysis are 3 1
analysis as 3 5
analysis at 4 1
analysis began 1 1
analysis but 2 1
analysis by 12 8
analysis can 7 4
analysis codis 4 2
analysis community 1 1
analysis could 2 1
analysis first 2 1
analysis for 3 9
analysis has 2 3
analysis however 1 1
analysis id 1 1
analysis if 2 2
analysis in 15 8
analysis into 2 3
analysis is 13 10
analysis it 2 1
analysis just 2 1
analysis may 3 2
analysis might 3 1
analysis n 21 19
analysis of 133 57
analysis offered 1 1
analysis on 3 1
analysis one 1 1
analysis or 3 2
analysis police 2 2
analysis report 2 1
analysis see 3 2
analysis should 2 2
analysis so 1 1
analysis that 14 3
analysis the 5 9
analysis these 1 1
analysis to 19 19
analysis tools 6 1
analysis two 1 1
analysis when 1 2
analysis which 3 1
analysis while 1 2
analysis will 5 5
analysis with 1 1
analysis without 1 1
analysis would 3 1
analyst can 2 1
analyst for 3 1
analyst has 1 1
analyst is 1 2
analyst s 4 4
analyst to 2 1
analysts and 4 4
analysts at 1 1
analysts can 1 5
analysts collected 1 1
analysts have 6 2
analysts in 5 1
analysts may 1 2
analysts might 1 2
analysts must 1 2
analysts should 1 3
analysts the 1 1
analysts then 1 1
analysts to 2 8
analysts will 1 1
analytic tools 8 2
analytical methods 1 1
analytical techniques 2 1
analytical tools 6 3
analytics and 22 7
analytics as 1 1
analytics available 1 3
analytics can 5 1
analytics department 1 1
analytics has 1 3
analytics help 4 2
analytics in 7 8
analytics is 3 2
analytics it 1 3
analytics n 5 2
analytics of 2 1
analytics that 1 3
analytics the 6 1
analytics to 20 3
analytics tool 1 3
analytics tools 4 2
analytics which 1 1
analyze and 4 2
analyze large 1 1
analyze nearly 1 1
analyze social 1 1
analyze the 5 7
analyze these 1 1
analyze this 1 1
analyzed by 5 2
analyzed in 7 4
analyzed the 5 1
analyzes crime 1 1
analyzes data 2 2
analyzes historic 3 1
analyzes the 2 3
analyzing a 1 1
analyzing and 2 2
analyzing data 3 5
analyzing the 6 6
analyzing them 2 1
anathema to 1 2
and a 181 74
and about 4 8
and abuse 7 3
and academic 5 1
and access 8 2
and accessible 2 1
and accompanying 73 13
and accordingly 1 2
and accountability 27 3
and accuracy 6 6
and accurate 8 2
and accurately 3 2
and achieve 1 1
and action 5 1
and actions 5 1
and actually 1 1
and adding 2 1
and address 11 3
and addressed 3 1
and addresses 2 3
and adjudication 4 1
and administration 1 1
and administrative 15 2
and adolescent 1 1
and adoption 2 1
and adult 5 1
and advanced 6 1
and adverse 1 1
and advertise 1 1
and advocated 1 1
and advocates 4 1
and affordable 1 2
and after 7 3
and again 4 1
and age 4 2
and agencies 7 1
and agency 2 1
and aggregation 2 1
and aggressive 2 3
and aid 2 1
and alert 3 1
and alexander 1 1
and algorithms 5 5
and all 22 5
and alleging 1 1
and allocate 2 3
and allow 6 3
and allowing 2 1
and allows 4 2
and also 12 6
and amazon 4 4
and american 6 1
and among 1 1
and amount 2 1
and an 27 32
and analysis 41 16
