	of	documents
a	massive	commitment
a	massive	scale
a	massive	system
a	master	s
a	mathematical	approach
a	matter	for
a	matter	of
a	maule	racially
a	maximum	likelihood
a	maximum	of
a	mccauliff	burdens
a	mean	of
a	meaning	behind
a	meaningful	difference
a	meaningful	harm
a	meaningful	interference
a	meaningful	special
a	means	of
a	means	to
a	measurable	direct
a	measurable	response
a	measure	of
a	mechanical	prediction
a	mechanism	for
a	mechanism	to
a	media	company
a	megacity	divided
a	member	might
a	member	of
a	memorandum	of
a	mental	hospital
a	mere	arrest
a	mere	hunch
a	mere	n
a	mere	whim
a	merger	of
a	message	as
a	message	but
a	message	of
a	message	that
a	messy	standard
a	meta	analysis
a	metal	lock
a	metaphor	that
a	method	of
a	method	to
a	metre	radius
a	metropolitan	police
a	michael	froomkin
a	micro	drone
a	micromanager	and
a	mid	decade
a	military	data
a	military	intelligence
a	military	organization
a	military	style
a	millimeter	wave
a	million	law
a	million	social
a	million	times
a	millionth	of
a	mini	targeted
a	minimal	prima
a	minimum	of
a	minimum	qualification
a	minister	in
a	minor	charge
a	minor	customer
a	minor	s
a	minor	school
a	minor	to
a	minor	traffic
a	minor	with
a	minority	neighborhood
a	minority	report
a	minority	view
a	miranda	warning
a	misdemeanor	charge
a	misdemeanor	conviction
a	misdemeanor	n
a	misdemeanor	to
a	misdemeanor	was
a	misery	loves
a	misinterpretation	with
a	misleadingly	edited
a	mistake	because
a	mistake	to
a	mistake	ucla
a	mistrial	was
a	mitigation	plan
a	mix	of
a	mixed	motive
a	mixture	of
a	mm	the
a	mobile	phone
a	mock	terrorist
a	model	and
a	model	for
a	model	is
a	model	law
a	model	learns
a	model	local
a	model	n
a	model	of
a	model	that
a	model	the
a	model	with
a	modern	bureaucracy
a	modern	day
a	modern	form
a	modern	vision
a	modified	labeling
a	mole	n
a	moment	and
a	momentous	decision
a	monday	but
a	monolithic	initiative
a	monthly	basis
a	months	long
a	moral	panic
a	moral	standpoint
a	more	basic
a	more	central
a	more	complete
a	more	complex
a	more	cramped
a	more	dangerous
a	more	data
a	more	deferential
a	more	detailed
a	more	direct
a	more	dramatic
a	more	elevated
a	more	expansive
a	more	family
a	more	friendly
a	more	general
a	more	holistic
a	more	inclusive
a	more	limited
a	more	modern
a	more	open
a	more	organic
a	more	precise
a	more	predictive
a	more	proactive
a	more	realistic
a	more	reasoned
a	more	reliable
a	more	respectable
a	more	rich
a	more	serious
a	more	sinister
a	more	sophisticated
a	more	specific
a	more	statistical
a	more	thorough
a	more	troubling
a	mother	and
a	motivating	factor
a	mouse	or
a	move	away
a	move	i
a	move	one
a	move	to
a	movement	among
a	movement	forbes
a	movement	that
a	mr	buttle
a	mr	tuttle
a	much	broader
a	much	higher
a	much	looser
a	much	more
a	mug	shot
a	multi	disciplinary
a	multi	factor
a	multi	jurisdictional
a	multi	robot
a	multitude	of
a	municipal	policy
a	murder	for
a	murder	investigation
a	murkier	picture
a	myriad	of
a	n	brown
a	n	darwin
a	n	david
a	n	ferguson
a	n	for
a	n	gorner
a	n	id
a	n	inst
a	n	kelling
a	n	n
a	n	nat
a	n	patel
a	n	ruben
a	n	see
a	n	telephone
a	n	the
a	n	w
a	n	wayne
a	n	y
a	name	for
a	nano	technological
a	narcotics	detective
a	narcotics	rule
a	narrow	and
a	narrow	conception
a	narrow	tailoring
a	narrower	conception
a	narrower	set
a	narrower	universe
a	nation	living
a	national	assessment
a	national	body
a	national	dialogue
a	national	employment
a	national	gang
a	national	intelligence
a	national	mandatory
a	national	model
a	national	process
a	national	review
a	national	roster
a	national	study
a	nationally	representative
a	nationwide	movement
a	nationwide	network
a	nationwide	scorecard
a	nationwide	system
a	natural	consequence
a	natural	experiment
a	natural	experimental
a	natural	fact
a	natural	progression
a	natural	right
a	natural	screening
a	nd	trustworthy
a	near	repeat
a	nearby	beachfront
a	nearby	playground
a	nearly	identical
a	nearly	omnipotent
a	neat	set
a	nebulous	closely
a	necessarily	less
a	necessarily	subjective
a	necessary	backstop
a	necessary	condition
a	necessary	evil
a	necessary	part
a	necessary	predicate
a	need	to
a	neighborhood	and
a	neighborhood	could
a	neighborhood	is
a	neighborhood	web
a	netflix	recommendation
a	network	and
a	network	centric
a	network	of
a	network	perspective
a	network	theory
a	network	with
a	neural	signature
a	neutral	policy
a	never	ending
a	new	and
a	new	companion
a	new	computer
a	new	concept
a	new	contract
a	new	crime
a	new	ecology
a	new	entity
a	new	focus
a	new	framework
a	new	frontier
a	new	generation
a	new	group
a	new	identity
a	new	information
a	new	investigation
a	new	job
a	new	kind
a	new	look
a	new	mayor
a	new	one
a	new	partnership
a	new	police
a	new	policing
a	new	power
a	new	problem
a	new	real
a	new	role
a	new	setting
a	new	surveillance
a	new	system
a	new	tactic
a	new	type
a	new	updated
a	new	warrant
a	new	year
a	new	york
a	newer	sci
a	newfound	enthusiasm
a	newly	expanded
a	newly	obtained
a	news	article
a	news	conference
a	news	report
a	newspaper	bemoaned
a	nice	bow
a	nice	take
a	night	were
a	nightclub	n
a	nightgown	n
a	nine	factor
a	nissan	sedan
a	no	bond
a	no	brainer
a	no	tolerance
a	nod	to
a	non	arrestee
a	non	cooperative
a	non	fiction
a	non	profit
a	nonarbitrary	standard
a	nonchalance	noted
a	nondisclosure	agreement
a	nondiscriminatory	alternative
a	nonincarceration	sentence
a	nonprofit	digital
a	nonprofit	media
a	nonstarter	today
a	normal	part
a	normative	determination
a	normative	theory
a	notable	exception
a	note	a
a	note	about
a	note	on
a	notification	and
a	notion	of
a	notorious	violent
a	notoriously	opaque
a	novel	about
a	novel	co
a	number	is
a	number	of
a	number	on
a	number	perhaps
a	number	that
a	number	the
a	numerical	value
a	ny	official
a	once	every
a	one	in
a	one	size
a	one	way
a	one	year
a	oppel	jr
a	or	is
a	p	spike
a	p	wave
a	package	deal
a	palliative	for
a	panacea	data
a	panacea	for
a	panacea	where
a	panel	decision
a	panoply	of
a	panvasive	time
a	paradigm	in
a	paradigm	shift
a	paramedic	called
a	parent	if
a	parents	walked
a	parke	policing
a	parole	violation
a	part	are
a	part	in
a	part	of
a	partial	release
a	partial	sample
a	particular	age
a	particular	area
a	particular	class
a	particular	course
a	particular	crime
a	particular	cutoff
a	particular	defendant
a	particular	department
a	particular	employment
a	particular	example
a	particular	facially
a	particular	focus
a	particular	force
a	particular	groups
a	particular	housing
a	particular	individual
a	particular	location
a	particular	person
a	particular	piece
a	particular	place
a	particular	problem
a	particular	process
a	particular	race
a	particular	situation
a	particular	street
a	particular	target
a	particular	telephone
a	particular	time
a	particular	use
a	particular	way
a	particularly	crucial
a	particularly	difficult
a	particularly	glaring
a	particularly	severe
a	particularly	vicious
a	particularly	well
a	partner	that
a	party	is
a	party	to
a	passenger	aircraft
a	past	lack
a	patrol	car
a	patrol	officer
a	pattern	of
a	pattern	or
a	paucity	of
a	pay	for
a	pdf	http
a	pdo	can
a	peace	officer
a	peaceful	green
a	pen	register
a	pending	investigation
a	pentagon	request
a	people	centered
a	percent	drop
a	percent	increase
a	percentage	chance
a	perception	of
a	perfect	fit
a	perfectly	innocent
a	performance	management
a	perimeter	they
a	period	in
a	period	of
a	period	ten
a	periodical	process
a	permissible	input
a	perp	walk
a	perpetrator	or
a	perpetrator	targets
a	perpetrator	to
a	persistent	undercurrent
a	person	abusing
a	person	adjudicated
a	person	and
a	person	based
a	person	by
a	person	changing
a	person	committing
a	person	consented
a	person	deemed
a	person	differently
a	person	economically
a	person	has
a	person	if
a	person	into
a	person	is
a	person	lands
a	person	makes
a	person	may
a	person	might
a	person	of
a	person	or
a	person	pays
a	person	possessed
a	person	s
a	person	seems
a	person	shot
a	person	smashing
a	person	stopped
a	person	that
a	person	to
a	person	walking
a	person	who
a	person	why
a	person	wrongly
a	personal	home
a	pervasive	feature
a	pervasive	infestation
a	perverse	outcome
a	petition	and
a	petition	seeking
a	petty	criminal
a	pg	a
a	pg	length
a	ph	d
a	phalanx	of
a	phenomenon	described
a	philosophical	exploration
a	philosophy	at
a	phone	booth
a	phone	regardless
a	phone	s
a	photo	of
a	photograph	for
a	photograph	of
a	photograph	with
a	photographer	from
a	physical	pat
a	physical	rather
a	pickup	truck
a	picture	of
a	piecemeal	fashion
a	pilot	and
a	pilot	first
a	pistol	at
a	pittsburgh	pennsylvania
a	place	based
a	place	to
a	place	where
a	plain	view
a	plainclothes	unit
a	plaintiff	can
a	plaintiff	could
a	plaintiff	might
a	plaintiff	must
a	plaintiff	need
a	plaintiff	proving
a	plaintiff	victory
a	plaintiff	will
a	plan	for
a	planned	purchase
a	plausible	claim
a	plausible	story
a	playground	deputy
a	plethora	of
a	plurality	of
a	pocket	or
a	point	about
a	point	of
a	point	scale
a	point	where
a	point	why
a	police	are
a	police	brutality
a	police	command
a	police	commission
a	police	consultant
a	police	dep
a	police	department
a	police	entrance
a	police	gadget
a	police	intelligence
a	police	list
a	police	officer
a	police	precinct
a	police	presence
a	police	robot
a	police	shooting
a	police	snitch
a	police	station
a	police	surveillance
a	police	tool
a	police	union
a	police	van
a	policing	role
a	policy	matter
a	policy	requiring
a	policy	restraint
a	policy	shift
a	policy	statement
a	policy	where
a	policymaker	can
a	political	class
a	political	concern
a	political	science
a	pool	of
a	poor	fit
a	poor	job
a	popular	crime
a	population	is
a	population	of
a	populist	backlash
a	portable	file
a	portion	of
a	position	to
a	positive	alert
a	positive	impact
a	posse	comitatus
a	possibility	has
a	possibility	that
a	possibility	the
a	possible	remedy
a	possible	robbery
a	possible	stolen
a	post	industrial
a	post	plra
a	post	world
a	postreform	jurisdiction
a	postwar	posture
a	potential	borrower
a	potential	crime
a	potential	criminal
a	potential	mechanism
a	potential	proxy
a	potential	right
a	potential	robber
a	potential	smart
a	potentially	even
a	potentially	greater
a	potentially	sinister
a	pound	designed
a	pound	man
a	pound	of
a	powell	toward
a	power	enjoyed
a	power	greatly
a	powerful	and
a	powerful	example
a	powerful	shorthand
a	powerful	tool
a	powerful	toolkit
a	pproximately	to
a	practical	commonsense
a	practical	information
a	practical	matter
a	practical	nontechnical
a	practice	can
a	practice	is
a	practice	that
a	pre	emptive
a	pre	existing
a	predator	having
a	predator	s
a	predictable	manner
a	prediction	an
a	prediction	could
a	prediction	which
a	predictive	algorithm
a	predictive	algorithms
a	predictive	analytics
a	predictive	composite
a	predictive	guess
a	predictive	instrument
a	predictive	model
a	predictive	policing
a	predictive	prosecution
a	predictive	system
a	predictor	can
a	predominantly	black
a	predpol	box
a	preferred	tactic
a	prejudice	motivated
a	preliminary	inquiry
a	prentky	forensic
a	preponderance	of
a	prescient	article
a	prescreening	audit
a	prescription	a
a	prestigious	honor
a	presumption	arises
a	presumption	of
a	presumption	that
a	pretext	by
a	pretext	for
a	pretextual	reason
a	preventative	detention
a	preventive	visit
a	prima	facie
a	primary	focus
a	primary	objective
a	primary	target
a	prime	example
a	prime	police
a	primer	http
a	primer	on
a	primer	revised
a	primus	equal
a	primus	the
a	principal	researcher
a	principle	of
a	prior	criminal
a	prior	probability
a	priority	despite
a	prison	sentence
a	prison	term
a	prisoner	s
a	privacy	lens
a	private	auditor
a	private	business
a	private	company
a	private	lawyer
a	private	party
a	private	residence
a	private	right
a	private	space
a	privately	negotiated
a	proactive	approach
a	proactive	law
a	probabilistic	determination
a	probability	that
a	probable	calculation
a	probable	cause
a	problem	because
a	problem	for
a	problem	in
a	problem	it
a	problem	not
a	problem	that
a	problem	to
a	problem	with
a	procedural	commitment
a	procedure	for
a	proceeding	in
a	process	called
a	process	could
a	process	generated
a	process	of
a	process	that
a	process	to
a	process	will
a	product	of
a	productive	adulthood
a	productive	life
a	profession	characterized
a	professor	at
a	professor	of
a	profit	may
a	profound	silence
a	profoundly	flawed
a	program	called
a	program	in
a	program	s
a	program	solely
a	program	started
a	program	such
a	program	that
a	program	to
a	program	would
a	prohibition	against
a	prohibits	charges
a	project	called
a	project	of
a	prolific	burglary
a	prolonged	period
a	promotion	exam
a	properly	designed
a	property	for
a	proposal	by
a	proposed	contract
a	prosecution	list
a	prosecutor	and
a	prosecutor	arguing
a	prosecutor	do
a	prosecutor	has
a	prosecutor	is
a	prosecutor	must
a	prosecutor	s
a	prosecutor	to
a	prosecutor	who
a	prosecutors	will
a	prospective	cohort
a	prospective	view
a	prostitute	in
a	protected	class
a	protected	group
a	protected	space
a	protective	patdown
a	protocol	for
a	protracted	budget
a	provision	of
a	provocative	new
a	proxy	for
a	public	agency
a	public	campaign
a	public	execution
a	public	health
a	public	information
a	public	place
a	public	records
a	public	right
a	public	school
a	public	vantage
a	pulitzer	guardian
a	punch	j
a	punch	that
a	purpose	behind
a	purpose	other
a	push	to
a	qualitative	one
a	quanti	t
a	quantified	definition
a	quantified	likelihood
a	quantified	percentage
a	quantified	system
a	quantitative	model
a	quantitative	one
a	quantitative	standard
a	quarter	of
a	quartet	of
a	quasi	military
a	quasi	rural
a	queen	s
a	question	about
a	question	and
a	question	for
a	question	indeed
a	question	mark
a	question	that
a	question	we
a	questionable	act
a	quick	efficient
a	quick	movement
a	quick	scan
a	quick	tour
a	quiet	revolution
a	quieter	moment
a	quintessentially	american
a	quiver	say
a	quoting	california
a	quoting	circuit
a	race	against
a	race	based
a	race	bias
a	race	conscious
a	race	it
a	racial	class
a	racial	issues
a	racial	profiling
a	racial	religious
a	racially	discriminatory
a	racially	mixed
a	racially	neutral
a	rand	corp
a	rand	study
a	range	from
a	range	of
a	rank	order
a	ranking	system
a	rape	victim
a	rapidly	changing
a	rapidly	emerging
a	rapidly	modernizing
a	rapp	ronald
a	rare	book
a	rat	especially
a	ratchet	effect
a	rate	as
a	rate	for
a	rate	of
a	rate	to
a	rather	spotty
a	rather	straightforward
a	rather	uncomfortable
a	rating	for
a	rational	basis
a	rational	incentive
a	rational	law
a	rationale	for
a	rationale	here
a	re	analysis
a	reactive	approach
a	reactive	model
a	ready	partner
a	real	debate
a	real	person
a	real	possibility
a	real	risk
a	real	time
a	real	truth
a	real	unfairness
a	real	world
a	realignment	to
a	realistic	setting
a	realistic	way
a	reality	in
a	reality	the
a	reality	week
a	realization	on
a	realization	that
a	reallocative	remedy
a	reason	to
a	reasonable	doubt
a	reasonable	ground
a	reasonable	jury
a	reasonable	juvenile
a	reasonable	measure
a	reasonable	officer
a	reasonable	person
a	reasonable	robotic
a	reasonable	suspicion
a	reasonable	time
a	reasonably	careful
a	reasonably	practical
a	reasoned	review
a	reaves	census
a	reaves	matthew
a	recent	analysis
a	recent	bank
a	recent	case
a	recent	comprehensive
a	recent	examination
a	recent	history
a	recent	investigation
a	recent	national
a	recent	online
a	recent	report
a	recent	speech
a	recent	story
a	recent	year
a	recession	police
a	recipient	of
a	recognition	of
a	record	get
a	record	of
a	recorded	interrogation
a	recording	will
a	recordkeeping	requirement
a	red	light
a	redoubled	faith
a	reduced	expectation
a	reduced	sentence
a	reduction	in
a	reference	n
a	reference	to
a	referendum	on
a	reflection	of
a	reform	effort
a	reform	implementation
a	refusal	to
a	regime	in
a	registerable	offense
a	registrant	s
a	registration	fee
a	registry	dating
a	regulatory	agenda
a	related	but
a	related	concern
a	related	legal
a	related	technique
a	relatively	low
a	relatively	lower
a	relatively	meaningless
a	relatively	open
a	relatively	short
a	relatively	small
a	relatively	unsophisticated
a	relevant	attribute
a	relevant	disagreement
a	relevant	factor
a	relevant	indicator
a	relevant	use
a	relevant	warning
a	reliable	algorithm
a	reliable	and
a	reliance	on
a	remarkable	amount
a	remarkable	turnaround
a	remedy	for
a	remedy	that
a	reminder	of
a	remote	operator
a	remotec	f
a	remotely	controlled
a	renaissance	with
a	renewed	commitment
a	repackaging	of
a	replacement	for
a	reply	to
a	report	claiming
a	report	detailing
a	report	entitled
a	report	of
a	report	on
a	report	that
a	report	the
a	report	titled
a	report	to
a	reported	database
a	reporting	bias
a	reporting	on
a	representative	example
a	request	could
a	requirement	for
a	requirement	of
a	requirement	to
a	requiring	with
a	research	presentation
a	reservation	or
a	resolution	at
a	resounding	no
a	resource	to
a	response	to
a	restaged	arrest
a	restaged	perp
a	restatement	of
a	restriction	n
a	result	a
a	result	all
a	result	and
a	result	certain
a	result	courts
a	result	databasing
a	result	doj
a	result	fewer
a	result	howell
a	result	i
a	result	its
a	result	law
a	result	many
a	result	minority
a	result	misrepresented
a	result	more
a	result	n
a	result	of
a	result	police
a	result	prosecution
a	result	several
