	of	documents
a	m	police
a	m	to
a	mac	address
a	macro	level
a	magic	black
a	magical	diamond
a	magistrate	judge
a	magistrate	to
a	magistrate	would
a	magnus	email
a	main	shock
a	major	challenge
a	major	city
a	major	contribution
a	major	contributor
a	major	determinant
a	major	earthquake
a	major	factor
a	major	force
a	major	opportunity
a	major	premise
a	major	problem
a	major	randomized
a	major	reduction
a	major	role
a	major	strategy
a	major	study
a	major	university
a	major	weakness
a	majority	of
a	makes	available
a	male	partner
a	malleable	reasonable
a	man	and
a	man	breaking
a	man	carrying
a	man	charged
a	man	holding
a	man	loitering
a	man	of
a	man	on
a	man	s
a	man	suspected
a	man	was
a	man	who
a	man	with
a	mandate	from
a	mandatory	arrest
a	manifestation	in
a	manner	akin
a	manner	distinct
a	manner	of
a	manner	that
a	many	resources
a	map	and
a	map	looking
a	map	of
a	map	sprinkled
a	map	style
a	map	that
a	map	to
a	map	warm
a	march	letter
a	marketing	director
a	maryland	court
a	maryland	statute
a	mason	robert
a	mass	surveillance
a	massachusetts	delegate
a	massachusetts	state
a	massachusetts	town
a	massive	growth
a	massive	scale
a	master	of
a	master	s
a	match	is
a	match	only
a	match	to
a	match	when
a	matched	group
a	matching	that
a	math	professor
a	mathematical	algorithm
a	mathematical	equation
a	mathematical	map
a	mathematical	model
a	mathematical	recipe
a	matrix	program
a	matter	of
a	matter	on
a	matter	over
a	matter	to
a	maximum	security
a	mayor	antonio
a	meaningful	and
a	meaningful	degree
a	meaningful	distinction
a	meaningful	lawyer
a	meaningful	risk
a	meaningful	tool
a	means	of
a	means	to
a	measure	of
a	measure	requiring
a	mechanism	for
a	mechanism	independent
a	mediating	presence
a	meeting	between
a	meeting	of
a	member	of
a	menacing	pit
a	mendez	character
a	mental	health
a	mental	illness
a	mental	structure
a	mentally	ill
a	mere	hunch
a	mere	refusal
a	mere	reheating
a	mere	relative
a	message	he
a	message	text
a	metal	detector
a	meter	by
a	method	of
a	method	that
a	metric	is
a	micro	area
a	micro	high
a	microblogging	website
a	microphone	and
a	midnight	tour
a	mike	matthews
a	mile	from
a	milestone	when
a	million	citizens
a	million	city
a	million	customer
a	mini	version
a	minimal	level
a	minimum	level
a	minimum	millions
a	minimum	of
a	minimum	ordinary
a	minnesota	appellate
a	minute	i
a	misdemeanor	he
a	misdemeanor	n
a	misdemeanor	or
a	misdemeanor	see
a	misleading	story
a	missed	curfew
a	missed	opportunity
a	mission	to
a	mistake	they
a	mistake	to
a	mix	of
a	mixture	of
a	mobile	app
a	model	as
a	model	can
a	model	for
a	model	from
a	model	is
a	model	not
a	model	of
a	model	penal
a	model	that
a	moderate	risk
a	modern	series
a	modified	response
a	moment	of
a	moneyed	minority
a	monitored	and
a	month	for
a	month	period
a	month	to
a	moralistic	framing
a	morally	acceptable
a	moratorium	on
a	more	accurate
a	more	active
a	more	advanced
a	more	complete
a	more	complex
a	more	comprehensive
a	more	creative
a	more	effective
a	more	focused
a	more	general
a	more	immediate
a	more	in
a	more	individualized
a	more	integral
a	more	integrated
a	more	jurisprudentially
a	more	legitimate
a	more	lenient
a	more	money
a	more	nuanced
a	more	passive
a	more	predictive
a	more	prominent
a	more	rational
a	more	rigorous
a	more	salient
a	more	scientific
a	more	sensitive
a	more	serious
a	more	sociologically
a	more	sophisticated
a	more	subtle
a	more	systematic
a	more	visible
a	mortgage	foreclosure
a	mosaic	theory
a	mostly	empty
a	motion	for
a	motion	to
a	motivated	offender
a	motivation	to
a	move	by
a	move	that
a	move	to
a	movement	afoot
a	movie	with
a	much	better
a	much	discussed
a	much	greater
a	much	heralded
a	much	lower
a	much	of
a	much	safer
a	much	smaller
a	mug	shot
a	multi	database
a	multi	disciplinary
a	multi	faceted
a	multi	layered
a	multibillion	dollar
a	multidisciplinary	effort
a	multilevel	study
a	multisite	case
a	multivariate	method
a	multiyear	period
a	municipal	code
a	munson	melissa
a	murder	or
a	murderer	who
a	mutual	goal
a	myopic	failure
a	myriad	of
a	mystery	to
a	n	capers
a	n	david
a	n	i
a	n	id
a	n	john
a	n	leslie
a	n	prior
a	n	rubin
a	n	see
a	nail	so
a	name	a
a	name	and
a	name	for
a	name	is
a	name	on
a	name	to
a	narcotic	drug
a	narcotics	arrest
a	narcotics	crime
a	narcotics	unit
a	narrow	time
a	narrower	range
a	narrowly	tailored
a	nation	any
a	national	discussion
a	national	government
a	national	institute
a	national	interoperable
a	national	level
a	national	overview
a	national	range
a	national	sentencing
a	national	survey
a	national	trend
a	natural	and
a	natural	course
a	natural	decay
a	natural	experiment
a	natural	reaction
a	navigation	screen
a	ncaa	basketball
a	near	repeat
a	nearby	neighborhood
a	nearby	vehicle
a	nearly	million
a	neat	set
a	necessary	precursor
a	need	for
a	need	to
a	neighbor	reported
a	neighbor	s
a	neighborhood	or
a	neighborhood	random
a	neighborhood	rot
a	neighborhood	so
a	neighborhood	where
a	neighboring	county
a	neighbourhood	officers
a	neo	realist
a	neo	rehabilitative
a	neo	retributionist
a	net	reduction
a	net	widening
a	network	administrator
a	network	in
a	network	of
a	networked	system
a	networked	world
a	neutral	and
a	neutral	detached
a	never	ending
a	new	acquaintance
a	new	analysis
a	new	approach
a	new	architecture
a	new	chief
a	new	city
a	new	concept
a	new	conceptualization
a	new	crime
a	new	criminal
a	new	facebook
a	new	field
a	new	framework
a	new	identity
a	new	institutional
a	new	jail
a	new	job
a	new	kind
a	new	look
a	new	mass
a	new	mode
a	new	model
a	new	named
a	new	order
a	new	paradigm
a	new	phenomenon
a	new	policing
a	new	practice
a	new	proceeding
a	new	professional
a	new	protocol
a	new	question
a	new	reliance
a	new	restraining
a	new	sentencing
a	new	sheriff
a	new	software
a	new	theory
a	new	tool
a	new	violent
a	new	way
a	new	york
a	newark	new
a	newer	approach
a	newer	philosophy
a	news	conference
a	newspaper	article
a	next	generation
a	nexus	between
a	nexus	of
a	noisy	kickback
a	non	adversarial
a	non	anonymous
a	non	carceral
a	non	immigrant
a	non	specific
a	non	sworn
a	non	technical
a	nondispatch	response
a	nonprofit	consultant
a	normal	criminal
a	normative	and
a	notable	feature
a	notable	sesame
a	notorious	drug
a	novelist	and
a	number	of
a	numeric	code
a	numerical	probability
a	numerical	record
a	numerically	precise
a	nutter	n
a	often	takes
a	one	bedroom
a	one	page
a	one	size
a	one	to
a	onesize	fits
a	or	year
a	p	d
a	p	fine
a	packet	of
a	paid	overtime
a	pamphlet	n
a	paper	at
a	paradigm	shift
a	parallel	diversionary
a	parallel	situation
a	parent	and
a	parent	in
a	park	named
a	parked	car
a	parked	squad
a	parking	garage
a	parole	board
a	parole	violation
a	part	of
a	partial	match
a	partial	strategy
a	partial	view
a	participant	in
a	particular	apartment
a	particular	area
a	particular	bar
a	particular	block
a	particular	brown
a	particular	bus
a	particular	case
a	particular	city
a	particular	class
a	particular	crime
a	particular	day
a	particular	disease
a	particular	downtown
a	particular	home
a	particular	house
a	particular	human
a	particular	individual
a	particular	informant
a	particular	known
a	particular	locality
a	particular	location
a	particular	neighborhood
a	particular	parking
a	particular	person
a	particular	place
a	particular	problem
a	particular	risk
a	particular	sentence
a	particular	set
a	particular	shooting
a	particular	subject
a	particular	suspect
a	particular	text
a	particular	therapeutic
a	particular	time
a	particular	type
a	particular	vehicle
a	particular	victim
a	particularized	and
a	particularized	approach
a	particularized	area
a	particularized	crime
a	particularly	difficult
a	particularly	gruesome
a	particularly	illustrative
a	particularly	valuable
a	party	incriminated
a	party	seeking
a	passerby	s
a	passive	kind
a	passport	n
a	password	and
a	past	crime
a	past	or
a	path	for
a	path	of
a	path	to
a	patrol	district
a	patrol	map
a	patrol	officer
a	patrol	unit
a	patronizing	view
a	pattern	but
a	pattern	of
a	pattern	similar
a	pattern	that
a	pause	for
a	pay	day
a	payday	when
a	pdf	n
a	pdf	rebecca
a	peculiar	instance
a	peculiar	strategy
a	pedestrian	may
a	pedestrian	might
a	peep	in
a	penalty	default
a	penalty	for
a	per	cent
a	percent	chance
a	percent	change
a	percent	drop
a	percent	increase
a	percent	of
a	percent	pay
a	percent	reduction
a	percent	tax
a	perception	of
a	perfect	storm
a	perimeter	of
a	period	of
a	period	prior
a	permanent	commission
a	permanent	criminal
a	permanent	recognition
a	permit	is
a	persistent	crisis
a	person	a
a	person	and
a	person	as
a	person	based
a	person	but
a	person	does
a	person	emerges
a	person	flees
a	person	for
a	person	has
a	person	in
a	person	is
a	person	jay
a	person	just
a	person	knowingly
a	person	matching
a	person	not
a	person	of
a	person	possesses
a	person	s
a	person	sharing
a	person	shops
a	person	than
a	person	who
a	person	with
a	person	would
a	personal	diary
a	personal	matter
a	personal	photo
a	personal	victim
a	perspective	that
a	pervasive	reform
a	petition	disclose
a	petition	justified
a	ph	d
a	phd	in
a	phenomenon	that
a	phenomenon	where
a	philip	k
a	philosophy	that
a	photo	is
a	photo	or
a	photo	with
a	photograph	does
a	photograph	of
a	physical	intrusion
a	physical	iphone
a	physical	search
a	physical	trespass
a	pilot	ongoing
a	pilot	program
a	pilot	project
a	pilot	study
a	pioneering	project
a	pioneering	technique
a	place	based
a	place	does
a	place	in
a	place	of
a	place	s
a	place	where
a	plaid	shirt
a	plan	for
a	plan	to
a	plane	accessing
a	plane	the
a	plastic	vial
a	platform	for
a	platform	to
a	plea	being
a	plea	following
a	plea	is
a	plethora	of
a	plot	from
a	plus	factor
a	point	and
a	point	at
a	point	of
a	police	agency
a	police	captain
a	police	car
a	police	chief
a	police	commander
a	police	decision
a	police	dep
a	police	department
a	police	foot
a	police	force
a	police	informant
a	police	initiated
a	police	killing
a	police	leader
a	police	officer
a	police	operating
a	police	patrol
a	police	practice
a	police	presence
a	police	report
a	police	room
a	police	stop
a	police	strategy
a	policeman	who
a	policing	context
a	policing	model
a	policy	if
a	policy	is
a	policy	mandate
a	policy	marker
a	policy	of
a	policy	shift
a	policy	to
a	political	view
a	politically	charged
a	politicization	of
a	politicized	community
a	pompous	self
a	pool	of
a	poor	job
a	poorly	attended
a	pop	up
a	popular	political
a	population	between
a	population	of
a	population	on
a	population	or
a	population	statistics
a	position	increasingly
a	position	that
a	position	to
a	position	where
a	positive	development
a	positive	effect
a	positive	force
a	positive	note
a	positive	relationship
a	positive	result
a	possible	crime
a	possibly	much
a	post	conviction
a	post	hoc
a	post	judgment
a	post	stop
a	post	world
a	potential	criminal
a	potential	for
a	potential	life
a	potential	offender
a	potential	opportunity
a	potential	target
a	potential	terrorist
a	potential	vehicle
a	potentially	lengthy
a	potentially	transposable
a	poverty	chart
a	power	derived
a	power	imbalance
a	powerful	body
a	powerful	tool
a	pp	what
a	practical	guide
a	practical	matter
a	practical	nontechnical
a	practical	tool
a	practically	anonymous
a	practice	for
a	practice	see
a	pre	agreed
a	pre	crime
a	pre	litigation
a	precinct	or
a	precinct	that
a	precise	comprehensive
a	precursory	crime
a	predecessor	to
a	predetermined	revocation
a	predetermined	threshold
a	predictable	result
a	predictable	work
a	predicted	area
a	predicted	block
a	predicted	computer
a	predicted	high
a	prediction	based
a	prediction	but
a	prediction	is
a	prediction	model
a	prediction	of
a	prediction	that
a	predictive	analytics
a	predictive	check
a	predictive	crime
a	predictive	element
a	predictive	factor
a	predictive	judgment
a	predictive	map
a	predictive	model
a	predictive	policing
a	predictive	profile
a	predictive	software
a	predictive	tip
a	predisposition	for
a	predominant	role
a	predominating	influence
a	predpol	high
a	preferable	substitute
a	preferred	location
a	preferred	solution
a	pregnant	woman
a	preliminary	investigation
a	prentky	forensic
a	presentation	led
a	presidential	appointee
a	press	conference
a	presumed	therapeutic
a	pretrial	pre
a	pretty	good
a	pretty	robust
a	preventative	tool
a	previous	arrest
a	previous	domestic
a	previously	bargained
a	previously	stable
a	prima	facie
a	primary	caregiver
a	primary	instigator
a	primary	role
a	prime	example
a	prime	opportunity
a	principal	strategy
a	printer	refused
a	prior	attempt
a	prior	restraint
a	priori	incidents
a	priority	for
a	priority	he
a	prison	sentence
a	prison	term
a	prisoner	footnote
a	prisoner	rather
a	privacy	commissioner
a	privacy	exemption
a	privacy	invasion
a	privacy	right
a	private	audience
a	private	contractor
a	private	domestic
a	pro	se
a	proactive	one
a	probabilistic	determination
a	probabilistic	statement
a	probability	based
a	probability	is
a	probability	of
a	probable	cause
a	probation	or
a	probation	supervision
a	probationary	sentence
a	probationer	and
a	problem	because
a	problem	in
a	problem	oftentimes
a	problem	oriented
a	problem	solving
a	problem	that
a	problem	thousands
a	problem	to
a	problem	when
a	proceduralist	objection
a	process	explored
a	process	for
a	process	is
a	process	of
a	product	based
a	product	of
a	profession	has
a	profession	is
a	profession	led
a	profession	which
a	profession	yet
a	professional	football
a	professional	personality
a	professor	at
a	professor	in
a	profile	but
a	profile	in
a	profile	of
a	profile	or
a	profile	standing
a	profiled	crime
a	profit	off
a	profound	hurt
a	profusion	of
a	program	based
a	program	in
a	program	like
a	program	that
a	program	tracking
a	program	with
a	programme	in
a	programme	with
a	projection	of
a	proliferation	of
a	prominent	place
a	prominent	value
a	property	based
a	property	crime
a	property	settlement
a	proponent	of
a	proponent	s
a	proposal	for
a	proposal	in
a	proposed	ballot
a	proposed	framework
a	proposed	merger
a	proprietary	algorithm
a	prosecutor	assigned
a	prosecutor	can
a	prosecutor	may
a	prosecutor	pursued
a	prosecutor	want
a	prosecutor	y
a	prosecutorial	agenda
a	prospect	it
a	prospective	longitudinal
a	protective	order
a	protective	pat
a	protective	patdown
a	protector	of
a	prototype	of
a	provision	that
a	provocative	article
a	proxy	for
a	psychiatric	expert
a	psychiatric	hospital
a	psychological	interpretation
a	psychological	study
a	psychologist	a
a	psychologist	and
a	psychologist	specializing
a	psychotic	manic
a	public	closed
a	public	defender
a	public	health
a	public	interest
a	public	issue
a	public	or
a	public	outcry
a	public	police
a	public	question
a	public	right
a	public	telephone
a	publication	is
a	publication	type
a	publick	officer
a	punch	in
a	punch	j
a	punitive	approach
a	purchase	transaction
a	pure	decarceration
a	pure	form
a	pure	law
a	purely	probabilistic
a	purely	therapeutic
a	purpose	other
a	push	aimed
a	q	n
a	quagmire	that
a	quantifiable	framework
a	quantitative	review
a	quantity	of
a	quantum	of
a	quarter	century
a	quarter	of
a	quasi	experimental
a	question	can
a	question	survey
a	question	that
a	question	what
a	questionnaire	that
a	quick	decay
a	quicker	turnaround
a	quiet	revolution
a	r	e
a	r	kleiman
a	racially	tense
a	radical	change
a	radical	new
a	ram	in
a	random	forests
a	random	occurrence
a	random	patrol
a	random	sample
a	random	subject
a	randomised	control
a	randomized	controlled
a	randomized	field
a	randomized	trial
a	range	as
a	range	of
a	rape	although
a	rape	that
a	rape	victim
a	rapid	evidence
a	rapid	pace
a	rapid	response
a	rapidly	growing
a	rapist	motivational
a	rare	changing
a	rare	site
a	rash	of
a	rate	more
a	rate	of
a	rate	six
a	rational	sentencing
a	raw	count
a	raw	summation
a	re	sult
a	reaction	to
a	reactive	approach
a	reactive	stance
a	real	concern
a	real	science
a	real	world
a	reality	by
a	reallocation	of
a	rear	door
a	reason	n
a	reasonable	articulable
a	reasonable	basis
a	reasonable	belief
a	reasonable	black
a	reasonable	decision
a	reasonable	doubt
a	reasonable	expectation
a	reasonable	factor
a	reasonable	inference
a	reasonable	officer
a	reasonable	particularized
a	reasonable	person
a	reasonable	probability
a	reasonable	stop
a	reasonable	suspicion
a	reasonableness	requirement
a	reasonableness	test
a	reasonably	accurate
a	rebirth	in
a	receipt	with
a	recent	crime
a	recent	government
a	recent	interview
a	recent	three
a	recently	committed
a	recess	during
a	recess	when
a	recession	on
a	recession	police
a	recidivism	rate
a	reckless	or
a	recognition	through
a	reconciliation	of
a	reconsideration	of
a	record	of
a	recovery	court
a	redress	of
a	reduction	in
a	reduction	of
a	referendum	petition
a	referendum	with
a	refiguring	harsh
a	reflection	of
a	reform	in
a	reformist	attitude
a	regime	of
a	region	s
a	region	through
a	regional	police
a	regular	basis
a	regular	clip
a	regular	occurrence
a	regulatory	environment
a	regulatory	scheme
a	rehabilitation	component
a	rehabilitative	approach
a	rehabilitative	sentencing
a	rehabilitative	theory
a	reinvigorated	role
a	related	argument
a	related	risk
a	relationship	the
a	relationship	with
a	relative	term
